timestamp,time,temperature,irradiance,voltage,current,power
1669215603,2022-11-23 07:00:02,2.0,2.5,13.26,0.0,0.04
1669215662,2022-11-23 07:01:02,2.0,3.13,13.26,0.0,0.05
1669215723,2022-11-23 07:02:02,2.0,3.75,13.27,0.0,0.06
1669215782,2022-11-23 07:03:02,2.0,4.38,13.27,0.01,0.08
1669215843,2022-11-23 07:04:02,2.0,4.38,13.28,0.01,0.09
1669215902,2022-11-23 07:05:02,2.06,5.0,13.28,0.01,0.1
1669215963,2022-11-23 07:06:02,2.06,5.63,13.29,0.01,0.11
1669216022,2022-11-23 07:07:02,2.12,6.88,13.29,0.01,0.12
1669216083,2022-11-23 07:08:02,2.12,6.88,13.3,0.01,0.13
1669216143,2022-11-23 07:09:02,2.12,7.5,13.3,0.01,0.15
1669216202,2022-11-23 07:10:02,2.19,8.13,13.3,0.01,0.16
1669216263,2022-11-23 07:11:02,2.19,9.38,13.3,0.01,0.17
1669216322,2022-11-23 07:12:02,2.19,10.0,13.31,0.01,0.18
1669216383,2022-11-23 07:13:02,2.25,10.63,13.31,0.01,0.19
1669216442,2022-11-23 07:14:02,2.31,10.63,13.32,0.02,0.21
1669216503,2022-11-23 07:15:02,2.25,11.88,13.32,0.02,0.22
1669216562,2022-11-23 07:16:02,2.31,12.5,13.32,0.02,0.23
1669216623,2022-11-23 07:17:02,2.31,13.13,13.32,0.02,0.24
1669216682,2022-11-23 07:18:02,2.31,13.75,13.33,0.02,0.26
1669216743,2022-11-23 07:19:02,2.38,15.0,13.33,0.02,0.28
1669216802,2022-11-23 07:20:02,2.38,15.63,13.34,0.02,0.29
1669216863,2022-11-23 07:21:03,2.38,16.25,13.34,0.02,0.3
1669216923,2022-11-23 07:22:02,2.38,16.88,13.34,0.02,0.31
1669216983,2022-11-23 07:23:03,2.44,18.13,13.36,0.02,0.33
1669217043,2022-11-23 07:24:02,2.44,18.75,13.36,0.03,0.34
1669217102,2022-11-23 07:25:02,2.44,18.75,13.36,0.03,0.35
1669217163,2022-11-23 07:26:02,2.5,18.75,13.37,0.03,0.35
1669217222,2022-11-23 07:27:02,2.56,18.75,13.37,0.03,0.36
1669217283,2022-11-23 07:28:02,2.56,20.0,13.38,0.03,0.38
1669217342,2022-11-23 07:29:02,2.56,21.25,13.42,0.03,0.41
1669217403,2022-11-23 07:30:02,2.56,22.5,13.54,0.03,0.43
1669217462,2022-11-23 07:31:02,2.62,26.25,15.62,0.03,0.44
1669217523,2022-11-23 07:32:02,2.62,28.13,15.84,0.03,0.45
1669217582,2022-11-23 07:33:02,2.69,26.25,15.43,0.03,0.43
1669217643,2022-11-23 07:34:02,2.69,27.5,15.42,0.03,0.44
