timestamp,time,temperature,irradiance,voltage,current,power
1666274403,2022-10-20 07:00:02,8.56,0.0,1.16,-0.0,0.0
1666274463,2022-10-20 07:01:02,8.56,0.0,1.21,-0.0,0.0
1666274522,2022-10-20 07:02:02,8.5,0.0,1.26,0.0,0.0
1666274582,2022-10-20 07:03:02,8.5,0.0,1.31,0.0,0.0
1666274643,2022-10-20 07:04:02,8.5,0.0,1.36,0.0,0.0
1666274703,2022-10-20 07:05:02,8.44,0.0,1.43,0.0,0.0
1666274763,2022-10-20 07:06:02,8.44,0.0,1.52,0.0,0.0
1666274823,2022-10-20 07:07:03,8.44,0.0,1.64,0.0,0.0
1666274882,2022-10-20 07:08:02,8.44,0.0,1.78,0.0,0.0
1666274942,2022-10-20 07:09:02,8.44,0.0,1.76,0.0,0.0
1666275003,2022-10-20 07:10:02,8.44,-0.63,1.78,0.0,0.0
1666275063,2022-10-20 07:11:02,8.44,0.0,1.83,0.0,0.0
1666275123,2022-10-20 07:12:02,8.44,-0.63,2.08,0.0,0.0
1666275183,2022-10-20 07:13:03,8.44,0.0,2.2,0.0,0.0
1666275242,2022-10-20 07:14:02,8.44,0.0,2.2,0.0,0.0
1666275302,2022-10-20 07:15:02,8.38,0.0,2.21,0.0,0.0
1666275363,2022-10-20 07:16:02,8.38,0.0,2.22,0.0,0.0
1666275423,2022-10-20 07:17:02,8.44,0.0,2.23,0.0,0.0
1666275482,2022-10-20 07:18:02,8.44,0.0,2.24,0.0,0.0
1666275542,2022-10-20 07:19:02,8.44,0.63,2.25,0.0,0.01
1666275603,2022-10-20 07:20:02,8.38,0.63,2.26,0.0,0.01
1666275663,2022-10-20 07:21:02,8.38,0.63,2.27,0.0,0.01
1666275722,2022-10-20 07:22:02,8.44,1.25,2.29,0.0,0.01
1666275782,2022-10-20 07:23:02,8.38,1.88,2.31,0.0,0.01
1666275843,2022-10-20 07:24:02,8.44,2.5,2.33,0.01,0.01
1666275903,2022-10-20 07:25:02,8.38,3.13,2.35,0.01,0.02
1666275962,2022-10-20 07:26:02,8.38,3.75,2.36,0.01,0.02
1666276022,2022-10-20 07:27:02,8.38,4.38,2.82,0.01,0.02
1666276083,2022-10-20 07:28:02,8.38,5.0,2.86,0.01,0.03
1666276143,2022-10-20 07:29:02,8.44,5.63,2.86,0.01,0.03
1666276203,2022-10-20 07:30:03,8.44,6.25,2.89,0.01,0.04
1666276262,2022-10-20 07:31:02,8.44,7.5,2.89,0.01,0.04
1666276323,2022-10-20 07:32:02,8.5,8.13,2.94,0.01,0.04
1666276383,2022-10-20 07:33:02,8.56,9.38,3.02,0.02,0.05
1666276442,2022-10-20 07:34:02,8.56,10.0,3.11,0.02,0.06
1666276502,2022-10-20 07:35:02,8.56,11.25,3.36,0.02,0.07
1666276563,2022-10-20 07:36:02,8.62,11.88,4.13,0.02,0.09
1666276623,2022-10-20 07:37:02,8.69,13.13,4.06,0.02,0.09
1666276682,2022-10-20 07:38:02,8.69,14.38,5.06,0.02,0.12
1666276742,2022-10-20 07:39:02,8.69,15.0,6.52,0.03,0.16
1666276803,2022-10-20 07:40:02,8.75,16.25,8.46,0.03,0.23
1666276863,2022-10-20 07:41:02,8.75,17.5,10.18,0.03,0.29
1666276922,2022-10-20 07:42:02,8.81,18.75,10.76,0.03,0.33
1666276982,2022-10-20 07:43:02,8.88,19.38,14.32,0.03,0.37
1666277043,2022-10-20 07:44:02,8.94,20.0,13.2,0.03,0.4
1666277103,2022-10-20 07:45:02,8.94,21.88,13.76,0.03,0.43
1666277162,2022-10-20 07:46:02,9.0,23.13,15.31,0.03,0.4
1666277223,2022-10-20 07:47:02,9.06,25.0,8.04,0.04,0.33
1666277283,2022-10-20 07:48:02,9.12,27.5,16.24,0.03,0.44
1666277342,2022-10-20 07:49:02,9.19,31.25,16.72,0.03,0.44
1666277403,2022-10-20 07:50:02,9.31,36.88,16.24,0.03,0.53
