timestamp,time,temperature,irradiance,voltage,current,power
1666879202,2022-10-27 07:00:02,3.06,0.0,2.99,-0.0,0.0
1666879263,2022-10-27 07:01:02,3.06,0.0,3.33,-0.0,0.0
1666879322,2022-10-27 07:02:02,3.06,0.0,3.35,-0.0,0.0
1666879383,2022-10-27 07:03:02,3.06,0.0,4.16,-0.0,0.0
1666879442,2022-10-27 07:04:02,3.06,0.0,5.26,-0.0,0.0
1666879503,2022-10-27 07:05:02,3.06,0.0,6.27,-0.0,0.0
1666879562,2022-10-27 07:06:02,3.0,0.0,7.15,-0.0,0.0
1666879623,2022-10-27 07:07:03,3.0,0.0,7.91,-0.0,0.0
1666879683,2022-10-27 07:08:02,3.0,0.0,8.57,-0.0,0.0
1666879743,2022-10-27 07:09:03,3.0,0.0,9.15,-0.0,0.0
1666879803,2022-10-27 07:10:02,3.0,0.0,9.66,0.0,0.0
1666879862,2022-10-27 07:11:02,3.0,0.0,10.12,-0.0,0.0
1666879922,2022-10-27 07:12:02,2.94,0.0,10.56,-0.0,0.0
1666879983,2022-10-27 07:13:03,3.0,0.0,10.96,-0.0,0.0
1666880043,2022-10-27 07:14:02,3.0,0.0,11.3,0.0,0.0
1666880103,2022-10-27 07:15:03,3.0,0.0,11.62,-0.0,0.0
1666880163,2022-10-27 07:16:02,3.0,0.0,11.91,0.0,0.0
1666880222,2022-10-27 07:17:02,3.0,0.0,12.19,-0.0,0.0
1666880283,2022-10-27 07:18:02,3.0,0.0,12.45,-0.0,0.0
1666880342,2022-10-27 07:19:02,3.0,0.63,12.7,0.0,0.0
1666880403,2022-10-27 07:20:02,3.0,0.63,12.93,0.0,0.0
1666880462,2022-10-27 07:21:02,3.06,0.63,13.02,0.0,0.0
1666880523,2022-10-27 07:22:02,3.06,1.25,13.04,0.0,0.01
1666880582,2022-10-27 07:23:02,3.0,1.25,13.05,0.0,0.01
1666880643,2022-10-27 07:24:03,3.0,1.25,13.06,0.0,0.02
1666880703,2022-10-27 07:25:02,3.0,1.88,13.07,0.0,0.02
1666880763,2022-10-27 07:26:03,3.0,1.88,13.08,0.0,0.03
1666880823,2022-10-27 07:27:02,3.06,1.88,13.08,0.0,0.03
1666880882,2022-10-27 07:28:02,3.06,2.5,13.08,0.0,0.04
1666880943,2022-10-27 07:29:02,3.06,2.5,13.09,0.0,0.05
1666881002,2022-10-27 07:30:02,3.06,3.13,13.09,0.0,0.05
1666881063,2022-10-27 07:31:02,3.0,3.75,13.1,0.0,0.06
1666881122,2022-10-27 07:32:02,3.06,3.75,13.1,0.01,0.07
1666881183,2022-10-27 07:33:02,3.12,3.75,13.1,0.01,0.08
1666881242,2022-10-27 07:34:02,3.12,4.38,13.11,0.01,0.09
1666881303,2022-10-27 07:35:02,3.12,5.0,13.11,0.01,0.1
1666881362,2022-10-27 07:36:02,3.12,5.0,13.11,0.01,0.11
1666881423,2022-10-27 07:37:02,3.19,5.63,13.12,0.01,0.12
1666881483,2022-10-27 07:38:03,3.19,6.25,13.12,0.01,0.12
1666881542,2022-10-27 07:39:02,3.19,6.25,13.12,0.01,0.13
1666881603,2022-10-27 07:40:03,3.25,6.88,13.12,0.01,0.14
1666881663,2022-10-27 07:41:02,3.25,6.88,13.12,0.01,0.15
1666881723,2022-10-27 07:42:03,3.25,7.5,13.13,0.01,0.16
1666881783,2022-10-27 07:43:02,3.31,8.13,13.13,0.01,0.17
1666881842,2022-10-27 07:44:02,3.31,8.13,13.13,0.01,0.17
1666881903,2022-10-27 07:45:02,3.31,8.13,13.14,0.01,0.18
1666881962,2022-10-27 07:46:02,3.38,8.75,13.14,0.01,0.19
1666882023,2022-10-27 07:47:02,3.38,9.38,13.14,0.02,0.21
1666882082,2022-10-27 07:48:02,3.44,10.63,13.15,0.02,0.23
1666882143,2022-10-27 07:49:03,3.44,12.5,13.16,0.02,0.27
1666882203,2022-10-27 07:50:02,3.5,18.75,13.2,0.03,0.38
1666882262,2022-10-27 07:51:02,3.56,31.88,16.57,0.03,0.43
1666882323,2022-10-27 07:52:03,3.62,50.0,17.02,0.03,0.44
1666882383,2022-10-27 07:53:02,3.69,59.38,17.07,0.03,0.44
1666882442,2022-10-27 07:54:02,3.75,55.63,17.21,0.03,0.43
1666882503,2022-10-27 07:55:03,3.88,51.25,17.19,0.03,0.43
1666882563,2022-10-27 07:56:02,4.0,41.88,16.97,0.03,0.44
1666882622,2022-10-27 07:57:02,4.06,36.25,16.8,0.03,0.44
1666882683,2022-10-27 07:58:02,4.12,30.0,17.1,0.03,0.44
1666882742,2022-10-27 07:59:02,4.19,31.88,17.68,0.02,0.43
1666882803,2022-10-27 08:00:02,4.31,40.63,17.98,0.02,0.44
1666882862,2022-10-27 08:01:02,4.38,48.13,14.81,0.06,0.87
1666882923,2022-10-27 08:02:02,4.5,50.63,18.6,0.02,0.35
1666882982,2022-10-27 08:03:02,4.56,59.38,15.66,0.06,1.01
1666883043,2022-10-27 08:04:02,4.69,66.25,16.76,0.06,1.03
1666883102,2022-10-27 08:05:02,4.81,77.5,15.57,0.07,1.14
1666883163,2022-10-27 08:06:02,4.88,99.38,15.5,0.09,1.34
1666883222,2022-10-27 08:07:02,5.0,113.75,15.54,0.1,1.53
1666883283,2022-10-27 08:08:02,5.19,130.0,18.39,0.08,1.42
1666883342,2022-10-27 08:09:02,5.38,134.38,17.18,0.1,1.77
1666883403,2022-10-27 08:10:02,5.56,155.63,14.86,0.12,1.75
1666883463,2022-10-27 08:11:03,5.81,186.26,16.01,0.13,2.05
1666883523,2022-10-27 08:12:02,6.06,195.63,17.68,0.13,2.25
1666883583,2022-10-27 08:13:03,6.25,198.76,16.04,0.14,2.25
1666883642,2022-10-27 08:14:02,6.5,203.13,16.96,0.15,2.5
1666883703,2022-10-27 08:15:02,6.81,206.88,17.64,0.15,2.67
1666883762,2022-10-27 08:16:02,7.12,213.76,17.36,0.17,2.89
1666883823,2022-10-27 08:17:02,7.12,221.26,17.35,0.18,3.06
1666883882,2022-10-27 08:18:02,7.75,225.63,16.36,0.2,3.19
1666883943,2022-10-27 08:19:02,8.0,226.88,16.8,0.21,3.45
1666884002,2022-10-27 08:20:02,8.38,228.13,19.26,0.15,2.82
1666884063,2022-10-27 08:21:02,8.69,233.13,16.64,0.22,3.65
1666884122,2022-10-27 08:22:02,9.0,236.88,16.62,0.22,3.74
1666884183,2022-10-27 08:23:03,9.31,241.26,17.08,0.23,3.87
1666884243,2022-10-27 08:24:02,9.56,246.88,16.55,0.24,3.91
1666884303,2022-10-27 08:25:03,9.88,253.13,16.73,0.24,4.04
1666884363,2022-10-27 08:26:02,10.19,259.38,15.95,0.25,3.98
1666884423,2022-10-27 08:27:03,10.5,264.38,18.6,0.21,3.94
1666884483,2022-10-27 08:28:02,10.75,271.88,16.73,0.26,4.34
1666884542,2022-10-27 08:29:02,11.06,277.51,15.84,0.27,4.25
1666884603,2022-10-27 08:30:02,11.31,279.38,16.61,0.27,4.53
1666884662,2022-10-27 08:31:02,11.62,285.01,16.37,0.28,4.58
1666884723,2022-10-27 08:32:02,11.94,290.63,19.08,0.21,4.07
1666884783,2022-10-27 08:33:03,12.25,296.88,16.26,0.29,4.74
1666884843,2022-10-27 08:34:02,12.5,303.76,17.1,0.29,4.96
1666884903,2022-10-27 08:35:03,12.81,310.01,15.9,0.31,4.86
1666884962,2022-10-27 08:36:02,13.06,314.38,17.16,0.3,5.14
1666885023,2022-10-27 08:37:02,13.38,318.13,15.52,0.32,4.92
1666885083,2022-10-27 08:38:02,13.69,320.63,16.61,0.32,5.26
1666885143,2022-10-27 08:39:03,13.88,325.01,18.56,0.27,5.01
1666885203,2022-10-27 08:40:02,14.25,330.01,15.72,0.33,5.24
1666885263,2022-10-27 08:41:03,14.56,336.89,16.72,0.33,5.55
1666885323,2022-10-27 08:42:02,14.88,341.26,15.82,0.35,5.5
1666885382,2022-10-27 08:43:02,15.12,343.76,17.39,0.33,5.74
1666885443,2022-10-27 08:44:02,15.5,350.64,15.54,0.36,5.58
1666885502,2022-10-27 08:45:02,15.81,359.39,17.38,0.34,6.0
1666885563,2022-10-27 08:46:02,16.06,361.26,19.72,0.2,3.9
1666885695,2022-10-27 08:48:14,16.62,366.89,17.56,0.36,6.25
1666885743,2022-10-27 08:49:03,16.88,375.64,16.95,0.38,6.41
1666885802,2022-10-27 08:50:02,17.12,382.51,16.71,0.39,6.5
1666885863,2022-10-27 08:51:02,17.38,386.26,16.89,0.39,6.6
1666885923,2022-10-27 08:52:03,17.69,389.39,17.37,0.39,6.7
1666885982,2022-10-27 08:53:02,18.06,393.76,16.2,0.41,6.72
1666886042,2022-10-27 08:54:02,18.38,396.26,16.41,0.42,6.84
1666886103,2022-10-27 08:55:02,18.56,399.39,17.53,0.4,7.01
1666886163,2022-10-27 08:56:02,18.81,401.89,17.79,0.39,6.92
1666886222,2022-10-27 08:57:02,19.12,408.76,17.41,0.41,7.08
1666886282,2022-10-27 08:58:02,19.44,419.39,17.8,0.4,7.13
1666886343,2022-10-27 08:59:02,19.69,425.64,17.49,0.42,7.3
1666886403,2022-10-27 09:00:02,19.94,426.26,16.45,0.45,7.36
1666886463,2022-10-27 09:01:03,20.25,431.89,15.56,0.46,7.22
1666886522,2022-10-27 09:02:02,20.5,436.89,15.84,0.47,7.42
1666886583,2022-10-27 09:03:02,20.88,440.64,17.1,0.45,7.71
1666886643,2022-10-27 09:04:02,21.25,445.64,17.65,0.42,7.45
1666886703,2022-10-27 09:05:03,21.5,450.64,15.96,0.49,7.77
1666886762,2022-10-27 09:06:02,21.62,458.14,19.66,0.25,4.86
1666886823,2022-10-27 09:07:02,22.0,465.64,14.63,0.51,7.39
1666886883,2022-10-27 09:08:02,22.38,473.14,16.7,0.49,8.25
1666886942,2022-10-27 09:09:02,22.69,478.14,17.16,0.49,8.35
1666887002,2022-10-27 09:10:02,23.06,478.76,16.48,0.51,8.41
1666887063,2022-10-27 09:11:02,23.38,481.89,16.24,0.52,8.43
1666887123,2022-10-27 09:12:03,23.62,485.01,16.84,0.51,8.68
