timestamp,time,temperature,irradiance,voltage,current,power
1663250402,2022-09-15 07:00:02,11.69,5.63,2.86,0.01,0.03
1663250463,2022-09-15 07:01:02,11.75,5.63,2.87,0.01,0.03
1663250523,2022-09-15 07:02:03,11.75,5.63,2.86,0.01,0.03
1663250582,2022-09-15 07:03:02,11.75,5.63,2.86,0.01,0.03
1663250643,2022-09-15 07:04:02,11.75,6.25,2.86,0.01,0.03
1663250703,2022-09-15 07:05:02,11.81,6.25,2.9,0.01,0.03
1663250763,2022-09-15 07:06:03,11.81,6.25,2.86,0.01,0.03
1663250822,2022-09-15 07:07:02,11.88,6.25,2.86,0.01,0.04
1663250882,2022-09-15 07:08:02,11.94,6.88,2.88,0.01,0.04
1663250943,2022-09-15 07:09:02,11.94,7.5,2.92,0.01,0.04
1663251003,2022-09-15 07:10:02,11.94,7.5,2.93,0.01,0.04
1663251063,2022-09-15 07:11:02,12.0,8.75,3.02,0.02,0.05
1663251122,2022-09-15 07:12:02,12.06,9.38,3.13,0.02,0.05
1663251182,2022-09-15 07:13:02,12.06,10.0,3.51,0.02,0.07
1663251242,2022-09-15 07:14:02,12.06,11.25,3.58,0.02,0.07
1663251303,2022-09-15 07:15:02,12.12,11.88,3.47,0.02,0.08
1663251363,2022-09-15 07:16:02,12.12,12.5,3.52,0.02,0.08
1663251422,2022-09-15 07:17:02,12.12,13.13,4.16,0.02,0.1
1663251483,2022-09-15 07:18:02,12.19,13.13,4.74,0.02,0.11
1663251543,2022-09-15 07:19:02,12.25,13.13,4.82,0.02,0.11
1663251602,2022-09-15 07:20:02,12.25,13.13,4.91,0.02,0.11
1663251663,2022-09-15 07:21:02,12.31,12.5,4.7,0.02,0.1
1663251723,2022-09-15 07:22:02,12.31,12.5,4.76,0.02,0.11
1663251783,2022-09-15 07:23:03,12.38,13.13,5.02,0.02,0.12
1663251842,2022-09-15 07:24:02,12.31,13.75,5.78,0.02,0.14
1663251903,2022-09-15 07:25:02,12.38,14.38,7.33,0.03,0.19
1663251963,2022-09-15 07:26:03,12.38,15.63,9.04,0.03,0.24
1663252022,2022-09-15 07:27:02,12.38,16.88,10.39,0.03,0.29
1663252082,2022-09-15 07:28:02,12.44,17.5,11.46,0.03,0.33
1663252143,2022-09-15 07:29:02,12.44,18.13,11.58,0.03,0.33
1663252203,2022-09-15 07:30:02,12.5,17.5,14.28,0.02,0.33
1663252263,2022-09-15 07:31:02,12.5,17.5,14.34,0.02,0.31
1663252322,2022-09-15 07:32:02,12.56,16.25,11.83,0.03,0.3
1663252382,2022-09-15 07:33:02,12.56,16.25,12.54,0.02,0.31
1663252442,2022-09-15 07:34:02,12.56,16.25,10.83,0.03,0.29
1663252503,2022-09-15 07:35:02,12.56,16.88,11.5,0.03,0.32
