timestamp,time,temperature,irradiance,voltage,current,power,temperature smoothed,irradiance smoothed,voltage smoothed,current smoothed,power smoothed,IAM factor,pvwatts power,computed power
1667656802,2022-11-05 07:00:02,11.31,0.0,0.8,-0.0,0.0,11.36,0.0,0.82,0.0,0.0,0.0,0.0,0.0
1667656863,2022-11-05 07:01:02,11.38,0.0,0.82,-0.0,0.0,11.36,0.0,0.83,0.0,0.0,0.0,0.0,0.0
1667656923,2022-11-05 07:02:02,11.38,0.0,0.84,-0.0,0.0,11.37,0.0,0.84,0.0,0.0,0.0,0.0,0.0
1667656982,2022-11-05 07:03:02,11.38,0.0,0.87,-0.0,0.0,11.38,0.0,0.86,0.0,0.0,0.0,0.0,0.0
1667657042,2022-11-05 07:04:02,11.38,0.0,0.89,-0.0,0.0,11.39,0.0,0.88,0.0,0.0,0.0,0.0,0.0
1667657103,2022-11-05 07:05:02,11.38,0.0,0.9,-0.0,0.0,11.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0
1667657163,2022-11-05 07:06:02,11.44,0.0,0.92,-0.0,0.0,11.42,0.0,0.92,0.0,0.0,0.0,0.0,0.0
1667657223,2022-11-05 07:07:03,11.44,0.0,0.93,-0.0,0.0,11.43,0.0,0.93,0.0,0.0,0.0,0.0,0.0
1667657282,2022-11-05 07:08:02,11.44,0.0,0.94,-0.0,0.0,11.44,0.0,0.94,0.0,0.0,0.0,0.0,0.0
1667657343,2022-11-05 07:09:02,11.44,0.0,0.95,-0.0,0.0,11.44,0.0,0.95,0.0,0.0,0.0,0.0,0.0
1667657403,2022-11-05 07:10:02,11.44,0.0,0.96,-0.0,0.0,11.43,0.0,0.96,0.0,0.0,0.0,0.0,0.0
1667657462,2022-11-05 07:11:02,11.44,0.0,0.98,-0.0,0.0,11.42,0.0,0.98,0.0,0.0,0.0,0.0,0.0
1667657522,2022-11-05 07:12:02,11.38,0.0,0.99,-0.0,0.0,11.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1667657583,2022-11-05 07:13:02,11.38,0.0,1.01,-0.0,0.0,11.35,0.0,1.03,0.0,0.0,0.0,0.0,0.0
1667657643,2022-11-05 07:14:03,11.31,0.0,1.05,-0.0,0.0,11.3,0.0,1.06,0.0,0.0,0.0,0.0,0.0
1667657702,2022-11-05 07:15:02,11.25,0.0,1.1,-0.0,0.0,11.25,0.0,1.11,0.0,0.0,0.0,0.0,0.0
1667657763,2022-11-05 07:16:02,11.19,0.0,1.15,-0.0,0.0,11.19,0.0,1.16,0.0,0.0,0.0,0.0,0.0
1667657823,2022-11-05 07:17:02,11.12,0.0,1.22,-0.0,0.0,11.12,0.0,1.23,0.0,0.0,0.0,0.0,0.0
1667657883,2022-11-05 07:18:03,11.06,0.0,1.28,-0.0,0.0,11.06,0.0,1.34,0.0,0.0,0.0,0.0,0.0
1667657942,2022-11-05 07:19:02,11.0,0.0,1.38,0.0,0.0,11.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0
1667658003,2022-11-05 07:20:02,10.94,0.0,1.68,0.0,0.0,10.94,0.0,1.67,0.0,0.0,0.0,0.0,0.0
1667658063,2022-11-05 07:21:02,10.88,0.0,1.8,0.0,0.0,10.86,0.0,1.85,0.0,0.0,0.0,0.0,0.0
1667658123,2022-11-05 07:22:03,10.81,0.0,2.2,0.0,0.0,10.79,0.0,2.02,0.0,0.0,0.0,0.0,0.0
1667658182,2022-11-05 07:23:02,10.69,0.0,2.21,0.0,0.0,10.71,0.0,2.13,0.0,0.0,0.0,0.0,0.0
1667658243,2022-11-05 07:24:02,10.62,0.0,2.22,0.0,0.0,10.64,0.0,2.21,0.0,0.0,0.0,0.0,0.0
1667658303,2022-11-05 07:25:02,10.56,0.0,2.21,0.0,0.0,10.56,0.0,2.2,0.0,0.0,0.0,0.0,0.0
1667658363,2022-11-05 07:26:03,10.5,0.0,2.2,0.0,0.0,10.5,-0.13,2.2,0.0,0.0,0.0,-0.0,-0.0
1667658422,2022-11-05 07:27:02,10.44,0.0,2.17,0.0,0.0,10.43,-0.13,2.2,0.0,0.0,0.0,-0.0,-0.0
1667658483,2022-11-05 07:28:02,10.38,-0.63,2.2,0.0,0.0,10.35,-0.13,2.2,0.0,0.0,0.0,-0.0,-0.0
1667658543,2022-11-05 07:29:02,10.25,0.0,2.2,0.0,0.0,10.28,-0.13,2.2,0.0,0.0,0.0,-0.0,-0.0
