timestamp,time,temperature,irradiance,voltage,current,power
1663855203,2022-09-22 07:00:02,9.06,3.13,12.9,0.0,0.05
1663855263,2022-09-22 07:01:03,9.0,3.75,12.91,0.0,0.06
1663855322,2022-09-22 07:02:02,9.0,3.75,12.91,0.0,0.06
1663855383,2022-09-22 07:03:02,9.0,4.38,12.92,0.01,0.07
1663855443,2022-09-22 07:04:02,9.0,4.38,12.92,0.01,0.08
1663855502,2022-09-22 07:05:02,9.06,5.63,12.92,0.01,0.09
1663855562,2022-09-22 07:06:02,9.06,5.63,12.93,0.01,0.1
1663855623,2022-09-22 07:07:02,9.12,6.25,12.93,0.01,0.11
1663855683,2022-09-22 07:08:03,9.12,6.88,12.94,0.01,0.12
1663855742,2022-09-22 07:09:02,9.12,7.5,12.94,0.01,0.13
1663855803,2022-09-22 07:10:02,9.12,7.5,12.94,0.01,0.14
1663855863,2022-09-22 07:11:03,9.12,8.13,12.94,0.01,0.15
1663855922,2022-09-22 07:12:02,9.12,8.13,12.95,0.01,0.16
1663855983,2022-09-22 07:13:02,9.12,8.75,12.95,0.01,0.17
1663856043,2022-09-22 07:14:03,9.19,9.38,12.95,0.01,0.18
1663856102,2022-09-22 07:15:02,9.19,9.38,12.95,0.01,0.19
1663856163,2022-09-22 07:16:02,9.25,10.0,12.96,0.02,0.2
1663856223,2022-09-22 07:17:03,9.25,10.63,12.96,0.02,0.21
1663856282,2022-09-22 07:18:02,9.31,12.5,12.96,0.02,0.22
1663856343,2022-09-22 07:19:02,9.31,13.13,12.97,0.02,0.24
1663856402,2022-09-22 07:20:02,9.38,12.5,12.97,0.02,0.24
1663856463,2022-09-22 07:21:02,9.38,13.13,12.97,0.02,0.26
1663856523,2022-09-22 07:22:03,9.44,13.75,12.97,0.02,0.26
1663856582,2022-09-22 07:23:02,9.5,13.13,12.97,0.02,0.26
1663856643,2022-09-22 07:24:02,9.56,13.75,12.98,0.02,0.28
1663856703,2022-09-22 07:25:03,9.62,14.38,12.98,0.02,0.29
1663856762,2022-09-22 07:26:02,9.62,15.0,12.98,0.02,0.29
1663856823,2022-09-22 07:27:02,9.69,15.0,12.99,0.02,0.3
1663856883,2022-09-22 07:28:03,9.69,15.0,12.99,0.02,0.31
1663856942,2022-09-22 07:29:02,9.75,15.63,12.99,0.02,0.31
1663857003,2022-09-22 07:30:02,9.75,16.25,12.99,0.03,0.32
1663857063,2022-09-22 07:31:03,9.75,16.88,13.0,0.03,0.33
1663857122,2022-09-22 07:32:02,9.81,16.88,13.0,0.03,0.34
1663857183,2022-09-22 07:33:02,9.81,17.5,13.01,0.03,0.35
1663857243,2022-09-22 07:34:03,9.88,25.0,13.08,0.03,0.4
1663857302,2022-09-22 07:35:02,9.94,51.25,17.01,0.03,0.44
1663857363,2022-09-22 07:36:02,10.0,73.75,18.42,0.02,0.38
1663857423,2022-09-22 07:37:02,10.06,80.0,14.82,0.08,1.18
1663857483,2022-09-22 07:38:03,10.25,83.75,18.87,0.02,0.34
1663857542,2022-09-22 07:39:02,10.38,87.5,14.83,0.09,1.34
1663857603,2022-09-22 07:40:02,10.62,90.63,15.34,0.09,1.43
1663857663,2022-09-22 07:41:02,10.81,93.75,16.68,0.08,1.41
1663857722,2022-09-22 07:42:02,11.06,96.88,15.7,0.1,1.57
1663857783,2022-09-22 07:43:02,11.31,100.0,15.35,0.11,1.66
1663857843,2022-09-22 07:44:03,11.56,101.88,16.82,0.09,1.53
1663857902,2022-09-22 07:45:02,11.81,95.63,15.36,0.11,1.64
1663857963,2022-09-22 07:46:02,12.06,75.63,16.75,0.09,1.43
1663858023,2022-09-22 07:47:03,12.25,53.13,15.36,0.08,1.16
1663858082,2022-09-22 07:48:02,12.44,44.38,15.43,0.06,0.89
1663858143,2022-09-22 07:49:02,12.56,35.63,15.42,0.05,0.78
1663858203,2022-09-22 07:50:03,12.69,30.0,15.38,0.04,0.61
1663858262,2022-09-22 07:51:02,12.69,26.88,17.42,0.01,0.11
1663858323,2022-09-22 07:52:02,12.69,25.63,15.25,0.03,0.47
1663858383,2022-09-22 07:53:03,12.69,26.25,15.69,0.03,0.45
1663858442,2022-09-22 07:54:02,12.69,23.75,15.05,0.03,0.48
1663858503,2022-09-22 07:55:02,12.69,23.75,14.94,0.03,0.47
1663858563,2022-09-22 07:56:02,12.62,26.25,17.34,0.01,0.11
1663858623,2022-09-22 07:57:03,12.62,29.38,15.2,0.03,0.51
1663858682,2022-09-22 07:58:02,12.62,30.0,16.95,0.02,0.31
1663858743,2022-09-22 07:59:02,12.62,29.38,15.2,0.04,0.55
1663858803,2022-09-22 08:00:02,12.62,29.38,15.29,0.04,0.54
1663858863,2022-09-22 08:01:03,12.62,27.5,14.96,0.04,0.55
1663858922,2022-09-22 08:02:02,12.62,26.88,17.14,0.01,0.19
1663858983,2022-09-22 08:03:02,12.62,26.25,14.72,0.04,0.54
1663859043,2022-09-22 08:04:03,12.62,28.13,17.16,0.01,0.21
1663859102,2022-09-22 08:05:02,12.62,28.13,15.31,0.03,0.53
1663859163,2022-09-22 08:06:02,12.62,28.13,15.74,0.03,0.49
1663859223,2022-09-22 08:07:03,12.62,28.13,15.18,0.04,0.54
1663859283,2022-09-22 08:08:02,12.62,29.38,15.72,0.03,0.51
1663859343,2022-09-22 08:09:02,12.62,30.63,15.37,0.04,0.56
1663859403,2022-09-22 08:10:03,12.62,31.88,17.57,0.01,0.18
1663859462,2022-09-22 08:11:02,12.69,35.0,14.74,0.05,0.68
1663859523,2022-09-22 08:12:02,12.69,31.25,17.59,0.01,0.23
1663859583,2022-09-22 08:13:03,12.75,32.5,17.5,0.01,0.23
1663859642,2022-09-22 08:14:02,12.81,33.75,15.07,0.04,0.66
1663859703,2022-09-22 08:15:02,12.88,31.25,17.53,0.01,0.24
1663859763,2022-09-22 08:16:02,12.88,31.88,14.74,0.04,0.66
1663859822,2022-09-22 08:17:02,12.94,32.5,17.68,0.01,0.19
1663859882,2022-09-22 08:18:02,13.0,41.25,17.78,0.01,0.24
1663859943,2022-09-22 08:19:02,13.06,43.75,14.96,0.06,0.87
1663860003,2022-09-22 08:20:02,13.12,35.63,17.7,0.02,0.39
1663860062,2022-09-22 08:21:02,13.25,33.75,15.34,0.05,0.7
1663860123,2022-09-22 08:22:02,13.31,35.0,15.9,0.04,0.63
1663860183,2022-09-22 08:23:02,13.38,36.88,15.1,0.05,0.73
1663860242,2022-09-22 08:24:02,13.44,36.88,16.37,0.04,0.63
1663860303,2022-09-22 08:25:02,13.5,36.88,15.17,0.05,0.75
1663860363,2022-09-22 08:26:02,13.56,37.5,17.76,0.01,0.26
1663860422,2022-09-22 08:27:02,13.69,38.75,14.42,0.06,0.81
1663860483,2022-09-22 08:28:02,13.81,41.25,17.96,0.01,0.26
1663860543,2022-09-22 08:29:02,13.88,76.25,18.37,0.02,0.32
1663860602,2022-09-22 08:30:02,14.0,205.01,17.13,0.09,1.48
1663860663,2022-09-22 08:31:02,14.38,263.76,16.43,0.25,4.04
1663860723,2022-09-22 08:32:02,14.88,269.38,16.68,0.4,6.73
1663860783,2022-09-22 08:33:03,15.5,275.01,15.71,0.43,6.7
1663860842,2022-09-22 08:34:02,16.19,280.01,15.5,0.44,6.76
1663860903,2022-09-22 08:35:02,16.88,283.13,17.82,0.4,7.08
1663860963,2022-09-22 08:36:02,17.62,286.88,17.15,0.42,7.24
1663861022,2022-09-22 08:37:02,18.38,291.88,16.13,0.45,7.24
1663861082,2022-09-22 08:38:02,19.06,295.01,16.25,0.45,7.35
1663861143,2022-09-22 08:39:02,19.75,298.13,15.75,0.47,7.34
1663861203,2022-09-22 08:40:02,20.5,301.88,16.02,0.47,7.51
1663861262,2022-09-22 08:41:02,21.19,305.63,16.05,0.47,7.6
1663861323,2022-09-22 08:42:02,21.81,310.01,16.83,0.47,7.83
1663861383,2022-09-22 08:43:02,22.31,313.13,16.32,0.48,7.86
1663861443,2022-09-22 08:44:03,22.62,317.51,14.82,0.51,7.55
1663861502,2022-09-22 08:45:02,23.06,320.01,15.88,0.5,7.98
1663861563,2022-09-22 08:46:02,23.5,323.76,16.09,0.5,8.12
1663861623,2022-09-22 08:47:02,23.88,324.38,15.86,0.51,8.09
1663861683,2022-09-22 08:48:02,24.38,331.26,15.91,0.52,8.27
1663861742,2022-09-22 08:49:02,24.88,333.76,15.92,0.52,8.33
1663861802,2022-09-22 08:50:02,25.19,334.39,16.56,0.51,8.41
1663861863,2022-09-22 08:51:02,25.44,340.01,16.82,0.51,8.62
1663861923,2022-09-22 08:52:02,25.75,346.26,15.98,0.54,8.67
1663861982,2022-09-22 08:53:02,26.0,352.51,17.6,0.5,8.84
1663862042,2022-09-22 08:54:02,26.19,355.64,17.41,0.52,9.0
1663862103,2022-09-22 08:55:02,26.44,357.51,16.34,0.56,9.09
1663862163,2022-09-22 08:56:02,26.62,361.89,15.94,0.57,9.11
1663862222,2022-09-22 08:57:02,26.69,365.01,14.63,0.6,8.73
1663862282,2022-09-22 08:58:02,27.0,368.14,16.41,0.57,9.41
1663862343,2022-09-22 08:59:02,27.44,373.14,16.38,0.58,9.52
1663862403,2022-09-22 09:00:02,27.0,377.51,17.78,0.53,9.42
1663862463,2022-09-22 09:01:03,27.06,379.39,15.13,0.62,9.32
1663862522,2022-09-22 09:02:02,27.06,383.76,15.16,0.62,9.47
1663862583,2022-09-22 09:03:02,27.5,386.89,16.62,0.6,9.96
1663862643,2022-09-22 09:04:03,27.62,390.64,16.56,0.61,10.02
1663862702,2022-09-22 09:05:02,28.06,395.01,16.56,0.61,10.15
1663862763,2022-09-22 09:06:02,28.38,396.89,16.71,0.61,10.22
1663862823,2022-09-22 09:07:02,28.5,401.89,16.74,0.62,10.35
1663862883,2022-09-22 09:08:03,28.56,405.01,16.3,0.64,10.37
1663862942,2022-09-22 09:09:02,29.0,406.89,16.78,0.63,10.51
1663863003,2022-09-22 09:10:02,29.19,410.01,15.93,0.66,10.44
1663863063,2022-09-22 09:11:02,29.19,412.51,16.58,0.63,10.65
1663863123,2022-09-22 09:12:03,29.31,415.01,17.1,0.62,10.66
1663863182,2022-09-22 09:13:02,29.75,419.39,15.08,0.68,10.41
1663863243,2022-09-22 09:14:02,30.19,419.39,15.35,0.68,10.51
1663863303,2022-09-22 09:15:02,30.25,425.64,16.28,0.67,10.94
1663863362,2022-09-22 09:16:02,30.38,427.51,16.76,0.66,11.06
1663863422,2022-09-22 09:17:02,30.75,433.76,17.2,0.65,11.11
1663863483,2022-09-22 09:18:02,31.06,439.39,17.14,0.66,11.28
1663863543,2022-09-22 09:19:02,31.31,440.01,16.44,0.69,11.37
1663863602,2022-09-22 09:20:02,31.19,438.76,15.25,0.72,10.93
1663863662,2022-09-22 09:21:02,31.06,449.39,17.18,0.67,11.54
1663863723,2022-09-22 09:22:02,31.44,453.76,17.17,0.68,11.62
1663863783,2022-09-22 09:23:02,30.88,450.64,16.91,0.69,11.68
1663863842,2022-09-22 09:24:02,31.06,459.39,17.84,0.64,11.21
1663863902,2022-09-22 09:25:02,31.38,465.64,14.82,0.77,11.49
1663863963,2022-09-22 09:26:02,31.5,471.26,17.35,0.69,12.04
1663864023,2022-09-22 09:27:03,31.75,476.26,17.72,0.66,11.78
1663864082,2022-09-22 09:28:02,31.81,478.14,16.48,0.75,12.5
1663864143,2022-09-22 09:29:02,32.06,483.14,17.47,0.7,12.28
1663864203,2022-09-22 09:30:02,32.69,485.64,15.41,0.8,12.3
1663864262,2022-09-22 09:31:02,32.94,485.64,17.48,0.71,12.3
1663864322,2022-09-22 09:32:02,32.94,489.39,16.87,0.75,12.67
1663864383,2022-09-22 09:33:02,32.94,494.39,15.65,0.81,12.57
1663864443,2022-09-22 09:34:03,33.19,499.39,17.56,0.72,12.62
