timestamp,time,temperature,irradiance,voltage,current,power,temperature smoothed,irradiance smoothed,voltage smoothed,current smoothed,power smoothed,IAM factor,pvwatts power,computed power
1664805602,2022-10-03 07:00:02,9.75,0.63,9.57,0.0,0.02,9.75,0.84,9.56,0.0,0.02,0.0,0.0,0.0
1664805663,2022-10-03 07:01:02,9.75,0.63,9.56,0.0,0.02,9.75,0.94,9.56,0.0,0.02,0.0,0.0,0.0
1664805723,2022-10-03 07:02:02,9.75,1.25,9.56,0.0,0.03,9.75,1.0,9.56,0.0,0.03,0.0,0.0,0.0
1664805782,2022-10-03 07:03:02,9.75,1.25,9.55,0.0,0.03,9.75,1.25,9.55,0.0,0.03,0.0,0.0,0.0
1664805842,2022-10-03 07:04:02,9.75,1.25,9.55,0.0,0.03,9.75,1.63,8.88,0.0,0.03,0.0,0.0,0.0
1664805903,2022-10-03 07:05:02,9.75,1.88,9.55,0.0,0.04,9.75,1.88,7.52,0.0,0.03,0.0,0.0,0.0
1664805963,2022-10-03 07:06:02,9.75,2.5,6.165,0.005,0.025,9.75,2.13,6.17,0.0,0.03,0.0,0.0,0.0
1664806022,2022-10-03 07:07:02,9.75,2.5,2.78,0.005,0.015,9.76,2.5,4.81,0.01,0.02,0.003473419256660153,0.0,0.0
1664806082,2022-10-03 07:08:02,9.75,2.5,2.78,0.01,0.02,9.77,2.88,3.46,0.01,0.02,0.020681263990677844,0.0,0.0
1664806143,2022-10-03 07:09:02,9.81,3.13,2.79,0.01,0.02,9.79,3.13,2.79,0.01,0.02,0.037716147525614585,0.0,0.0
1664806203,2022-10-03 07:10:02,9.81,3.75,2.8,0.01,0.02,9.81,3.38,2.79,0.01,0.02,0.054601601550420556,0.01,0.01
1664806263,2022-10-03 07:11:02,9.81,3.75,2.8,0.01,0.02,9.84,3.75,2.8,0.01,0.02,0.07134394904864236,0.01,0.01
1664806322,2022-10-03 07:12:02,9.88,3.75,2.8,0.01,0.02,9.85,4.13,2.82,0.01,0.02,0.0879391557208863,0.01,0.01
1664806382,2022-10-03 07:13:02,9.88,4.38,2.825,0.01,0.025,9.87,4.5,2.83,0.01,0.02,0.10437750908900399,0.01,0.01
1664806442,2022-10-03 07:14:02,9.88,5.0,2.85,0.01,0.03,9.88,5.0,2.84,0.01,0.03,0.12064668844096706,0.02,0.02
1664806503,2022-10-03 07:15:02,9.88,5.63,2.88,0.01,0.03,9.89,5.5,2.86,0.01,0.03,0.13673369836963656,0.02,0.02
1664806563,2022-10-03 07:16:02,9.88,6.25,2.86,0.01,0.03,9.9,6.0,2.87,0.01,0.03,0.15262602717315701,0.03,0.03
1664806622,2022-10-03 07:17:02,9.94,6.25,2.9,0.01,0.03,9.92,6.5,2.88,0.01,0.03,0.16831229253242747,0.03,0.03
1664806682,2022-10-03 07:18:02,9.94,6.88,2.86,0.01,0.03,9.93,6.88,2.87,0.01,0.03,0.18378256693401296,0.04,0.04
1664806743,2022-10-03 07:19:02,9.94,7.5,2.88,0.01,0.04,9.94,7.25,2.88,0.01,0.04,0.19902844501444675,0.04,0.04
1664806803,2022-10-03 07:20:02,9.94,7.5,2.86,0.01,0.04,9.94,7.63,2.88,0.01,0.04,0.21404309058632856,0.05,0.05
1664806862,2022-10-03 07:21:02,9.94,8.13,2.88,0.01,0.04,9.95,8.0,2.9,0.01,0.04,0.2288211090614438,0.06,0.05
1664806923,2022-10-03 07:22:02,9.94,8.13,2.93,0.01,0.04,9.96,8.25,2.92,0.01,0.04,0.24335843611279404,0.06,0.06
1664806983,2022-10-03 07:23:02,10.0,8.75,2.94,0.01,0.04,9.98,8.75,2.96,0.01,0.04,0.2576522009678769,0.07,0.06
1664807042,2022-10-03 07:24:02,10.0,8.75,2.98,0.02,0.05,10.0,9.13,3.0,0.02,0.05,0.27170058784262985,0.08,0.07
1664807103,2022-10-03 07:25:02,10.0,10.0,3.09,0.02,0.05,10.04,9.5,3.05,0.02,0.05,0.2855027030921449,0.08,0.08
1664807163,2022-10-03 07:26:02,10.06,10.0,3.08,0.02,0.05,10.06,9.88,3.12,0.02,0.05,0.29905845166294454,0.09,0.08
1664807223,2022-10-03 07:27:03,10.12,10.0,3.14,0.02,0.06,10.1,10.38,3.13,0.02,0.06,0.3125881805651679,0.1,0.09
1664807282,2022-10-03 07:28:02,10.12,10.63,3.3,0.02,0.06,10.14,10.75,3.23,0.02,0.06,0.3254338015772357,0.11,0.1
1664807343,2022-10-03 07:29:02,10.19,11.25,3.06,0.02,0.06,10.17,11.25,3.35,0.02,0.06,0.3382562651592038,0.12,0.11
1664807403,2022-10-03 07:30:02,10.19,11.88,3.55,0.02,0.07,10.21,11.75,3.48,0.02,0.07,0.3508378943097925,0.13,0.12
1664807463,2022-10-03 07:31:03,10.25,12.5,3.6849999999999996,0.02,0.07500000000000001,10.25,12.25,3.54,0.02,0.07,0.36338486043417517,0.14,0.12
1664807522,2022-10-03 07:32:02,10.31,12.5,3.82,0.02,0.08,10.29,12.88,3.64,0.02,0.08,0.3752887573483973,0.15,0.13
1664807582,2022-10-03 07:33:02,10.31,13.13,3.59,0.02,0.08,10.34,13.63,3.83,0.02,0.08,0.3871637125704114,0.16,0.15
1664807643,2022-10-03 07:34:02,10.38,14.38,3.56,0.02,0.08,10.38,14.13,4.09,0.02,0.09,0.3988091890178387,0.17,0.16
1664807703,2022-10-03 07:35:02,10.44,15.63,4.52,0.02,0.1,10.41,14.63,4.31,0.02,0.1,0.410228523772538,0.19,0.17
1664807762,2022-10-03 07:36:02,10.44,15.0,4.95,0.02,0.12,10.45,15.25,4.81,0.02,0.12,0.4214251795628627,0.2,0.18
