timestamp,time,temperature,irradiance,voltage,current,power
1669474803,2022-11-26 07:00:03,4.5,1.88,13.23,0.0,0.01
1669474862,2022-11-26 07:01:02,4.5,1.88,13.23,0.0,0.02
1669474923,2022-11-26 07:02:02,4.5,1.88,13.23,0.0,0.02
1669474983,2022-11-26 07:03:02,4.5,1.88,13.23,0.0,0.01
1669475043,2022-11-26 07:04:03,4.5,1.88,13.23,0.0,0.01
1669475102,2022-11-26 07:05:02,4.5,1.88,13.24,0.0,0.02
1669475163,2022-11-26 07:06:02,4.5,1.88,13.25,0.0,0.03
1669475223,2022-11-26 07:07:02,4.5,1.88,13.25,0.0,0.03
1669475283,2022-11-26 07:08:03,4.5,2.5,13.25,0.0,0.04
1669475342,2022-11-26 07:09:02,4.44,2.5,13.26,0.0,0.04
1669475403,2022-11-26 07:10:02,4.5,3.13,13.26,0.0,0.05
1669475463,2022-11-26 07:11:02,4.5,3.75,13.27,0.0,0.06
1669475523,2022-11-26 07:12:03,4.5,4.38,13.28,0.01,0.08
1669475582,2022-11-26 07:13:02,4.56,4.38,13.28,0.01,0.08
1669475643,2022-11-26 07:14:02,4.62,5.0,13.28,0.01,0.08
1669475703,2022-11-26 07:15:02,4.62,5.63,13.28,0.01,0.1
1669475762,2022-11-26 07:16:02,4.62,5.63,13.29,0.01,0.1
1669475822,2022-11-26 07:17:02,4.69,6.25,13.29,0.01,0.11
1669475883,2022-11-26 07:18:02,4.69,5.63,13.29,0.01,0.11
1669475943,2022-11-26 07:19:02,4.75,5.0,13.29,0.01,0.1
1669476002,2022-11-26 07:20:02,4.81,5.63,13.29,0.01,0.11
1669476062,2022-11-26 07:21:02,4.88,6.25,13.29,0.01,0.12
1669476123,2022-11-26 07:22:02,4.88,6.88,13.3,0.01,0.13
1669476183,2022-11-26 07:23:02,4.94,6.88,13.3,0.01,0.15
1669476242,2022-11-26 07:24:02,4.94,7.5,13.3,0.01,0.16
1669476303,2022-11-26 07:25:02,4.94,8.13,13.3,0.01,0.17
