timestamp,time,temperature,irradiance,voltage,current,power
1662127202,2022-09-02 07:00:02,16.06,5.0,2.85,0.01,0.03
1662127263,2022-09-02 07:01:02,16.06,5.63,2.87,0.01,0.03
1662127323,2022-09-02 07:02:02,16.06,5.63,2.85,0.01,0.03
1662127383,2022-09-02 07:03:03,16.0,6.25,2.92,0.01,0.04
1662127442,2022-09-02 07:04:02,16.0,6.88,2.86,0.01,0.04
1662127503,2022-09-02 07:05:02,16.0,6.88,2.94,0.01,0.04
1662127563,2022-09-02 07:06:02,16.0,8.13,3.02,0.02,0.05
1662127622,2022-09-02 07:07:02,16.0,8.13,3.03,0.02,0.05
1662127682,2022-09-02 07:08:02,16.0,6.25,2.82,0.01,0.02
1662127743,2022-09-02 07:09:02,16.0,8.75,3.11,0.02,0.05
1662127803,2022-09-02 07:10:02,15.88,9.38,2.95,0.02,0.05
1662127862,2022-09-02 07:11:02,15.81,9.38,3.45,0.02,0.06
1662127922,2022-09-02 07:12:02,15.75,9.38,3.44,0.02,0.07
1662127983,2022-09-02 07:13:02,15.62,10.0,3.76,0.02,0.07
1662128043,2022-09-02 07:14:02,15.62,10.63,3.88,0.02,0.08
1662128102,2022-09-02 07:15:02,15.5,10.63,3.46,0.02,0.07
1662128162,2022-09-02 07:16:02,15.56,10.63,3.48,0.02,0.07
1662128223,2022-09-02 07:17:02,15.56,11.25,3.14,0.02,0.07
1662128283,2022-09-02 07:18:02,15.62,11.88,3.79,0.02,0.09
1662128342,2022-09-02 07:19:02,15.69,12.5,4.42,0.02,0.1
1662128403,2022-09-02 07:20:02,15.75,13.13,5.78,0.02,0.14
1662128463,2022-09-02 07:21:02,15.81,13.13,5.49,0.02,0.13
1662128523,2022-09-02 07:22:02,15.88,13.75,6.68,0.03,0.17
1662128582,2022-09-02 07:23:02,15.94,14.38,8.23,0.03,0.22
1662128643,2022-09-02 07:24:02,16.0,15.0,9.31,0.03,0.25
1662128703,2022-09-02 07:25:02,16.06,15.0,10.06,0.03,0.28
1662128763,2022-09-02 07:26:02,16.06,15.63,10.68,0.03,0.3
1662128822,2022-09-02 07:27:02,16.06,15.63,10.13,0.03,0.29
1662128883,2022-09-02 07:28:02,16.12,15.63,10.52,0.03,0.3
1662128943,2022-09-02 07:29:02,16.06,16.88,7.94,0.03,0.25
1662129003,2022-09-02 07:30:03,16.12,18.75,11.19,0.03,0.36
1662129062,2022-09-02 07:31:02,16.12,18.13,9.07,0.03,0.3
1662129123,2022-09-02 07:32:02,16.19,18.75,15.55,0.02,0.26
1662129183,2022-09-02 07:33:02,16.19,20.63,14.9,0.03,0.35
1662129242,2022-09-02 07:34:02,16.25,20.63,14.12,0.03,0.43
1662129302,2022-09-02 07:35:02,16.31,21.88,14.52,0.03,0.43
1662129363,2022-09-02 07:36:02,16.31,22.5,14.78,0.03,0.43
1662129423,2022-09-02 07:37:02,16.38,23.13,14.19,0.04,0.52
1662129483,2022-09-02 07:38:02,16.44,25.0,15.51,0.03,0.44
