timestamp,time,temperature,irradiance,voltage,current,power,temperature smoothed,irradiance smoothed,voltage smoothed,current smoothed,power smoothed,IAM factor,pvwatts power,computed power
1671030002,2022-12-14 07:00:02,-1.94,-0.63,12.26,-0.0,0.0,-1.94,-0.21,12.49,0.0,0.0,0.0,-0.0,-0.0
1671030063,2022-12-14 07:01:02,-1.94,0.0,12.5,0.0,0.0,-1.94,0.0,12.61,0.0,0.0,0.0,0.0,0.0
1671030122,2022-12-14 07:02:02,-1.94,0.0,12.72,0.0,0.0,-1.94,0.13,12.69,0.0,0.0,0.0,0.0,0.0
1671030183,2022-12-14 07:03:02,-1.94,0.63,12.96,0.0,0.0,-1.94,0.38,12.86,0.0,0.0,0.0,0.0,0.0
1671030242,2022-12-14 07:04:02,-1.94,0.63,13.030000000000001,0.0,0.005,-1.94,0.63,12.98,0.0,0.0,0.0,0.0,0.0
1671030303,2022-12-14 07:05:02,-1.94,0.63,13.1,0.0,0.01,-1.94,0.75,13.06,0.0,0.01,0.0,0.0,0.0
1671030362,2022-12-14 07:06:02,-1.94,1.25,13.11,0.0,0.01,-1.94,0.88,13.1,0.0,0.01,0.0,0.0,0.0
1671030423,2022-12-14 07:07:02,-1.94,0.63,13.12,0.0,0.01,-1.94,1.13,13.12,0.0,0.02,0.0,0.0,0.0
1671030482,2022-12-14 07:08:02,-1.94,1.25,13.13,0.0,0.02,-1.94,1.38,13.13,0.0,0.02,0.0,0.0,0.0
1671030543,2022-12-14 07:09:02,-1.94,1.88,13.14,0.0,0.03,-1.9,1.5,13.13,0.0,0.03,0.0,0.0,0.0
1671030602,2022-12-14 07:10:02,-1.94,1.88,13.14,0.0,0.03,-1.81,1.88,13.14,0.0,0.03,0.0,0.0,0.0
1671030663,2022-12-14 07:11:02,-1.75,1.88,13.14,0.0,0.04,-1.71,2.25,13.14,0.0,0.04,0.0,0.0,0.0
1671030722,2022-12-14 07:12:02,-1.5,2.5,13.15,0.0,0.04,-1.6,2.38,13.15,0.0,0.04,0.0,0.0,0.0
1671030783,2022-12-14 07:13:02,-1.44,3.13,13.15,0.0,0.05,-1.49,2.63,13.15,0.0,0.05,0.0,0.0,0.0
1671030842,2022-12-14 07:14:02,-1.38,2.5,13.16,0.0,0.06,-1.43,3.0,13.16,0.0,0.06,0.0,0.0,0.0
1671030903,2022-12-14 07:15:02,-1.38,3.13,13.16,0.0,0.06,-1.42,3.38,13.16,0.0,0.06,0.0,0.0,0.0
1671030962,2022-12-14 07:16:02,-1.44,3.75,13.16,0.01,0.07,-1.43,3.63,13.16,0.01,0.07,0.0009968609734293818,0.0,0.0
1671031023,2022-12-14 07:17:02,-1.44,4.38,13.17,0.01,0.08,-1.46,4.13,13.17,0.01,0.08,0.01608842996011255,0.0,0.0
1671031082,2022-12-14 07:18:02,-1.5,4.38,13.17,0.01,0.09,-1.5,4.63,13.17,0.01,0.09,0.03102091269380035,0.0,0.0
1671031143,2022-12-14 07:19:02,-1.56,5.0,13.18,0.01,0.1,-1.52,5.13,13.18,0.01,0.1,0.04581534768341373,0.01,0.01
1671031202,2022-12-14 07:20:02,-1.56,5.63,13.18,0.01,0.11,-1.55,5.63,13.18,0.01,0.11,0.06048072245158242,0.01,0.01
1671031263,2022-12-14 07:21:02,-1.56,6.25,13.18,0.01,0.12,-1.57,6.13,13.18,0.01,0.12,0.07501816015418379,0.01,0.01
1671031322,2022-12-14 07:22:02,-1.56,6.88,13.18,0.01,0.14,-1.58,6.63,13.18,0.01,0.14,0.0894239461928488,0.02,0.02
1671031383,2022-12-14 07:23:02,-1.62,6.88,13.19,0.01,0.15,-1.6,7.0,13.19,0.01,0.15,0.10369164714831963,0.02,0.02
1671031442,2022-12-14 07:24:02,-1.62,7.5,13.19,0.01,0.16,-1.62,7.38,13.19,0.01,0.16,0.1178135499680433,0.03,0.02
1671031503,2022-12-14 07:25:02,-1.62,7.5,13.2,0.01,0.17,-1.65,7.75,13.2,0.01,0.17,0.13178160769202643,0.03,0.03
1671031563,2022-12-14 07:26:03,-1.69,8.13,13.2,0.01,0.18,-1.66,8.25,13.2,0.01,0.18,0.14581674051995447,0.04,0.03
1671031623,2022-12-14 07:27:02,-1.69,8.75,13.2,0.01,0.19,-1.68,8.63,13.2,0.01,0.19,0.15922568114617372,0.04,0.04
1671031683,2022-12-14 07:28:03,-1.69,9.38,13.2,0.02,0.2,-1.69,9.25,13.2,0.02,0.2,0.17291102682919182,0.05,0.05
1671031743,2022-12-14 07:29:02,-1.69,9.38,13.21,0.02,0.22,-1.68,9.88,13.21,0.02,0.22,0.1859700526246124,0.06,0.05
1671031803,2022-12-14 07:30:03,-1.69,10.63,13.21,0.02,0.23,-1.66,10.38,13.21,0.02,0.23,0.19928346912320338,0.07,0.06
1671031863,2022-12-14 07:31:02,-1.62,11.25,13.22,0.02,0.24,-1.64,10.88,13.22,0.02,0.24,0.21197469079748954,0.07,0.07
1671031923,2022-12-14 07:32:03,-1.62,11.25,13.22,0.02,0.25,-1.6,11.5,13.22,0.02,0.25,0.224901237824903,0.08,0.07
1671031983,2022-12-14 07:33:02,-1.56,11.88,13.22,0.02,0.26,-1.56,12.0,13.22,0.02,0.26,0.23721344405823522,0.09,0.08
1671032042,2022-12-14 07:34:02,-1.5,12.5,13.22,0.02,0.27,-1.52,12.38,13.22,0.02,0.27,0.24954081592702887,0.1,0.09
1671032103,2022-12-14 07:35:02,-1.5,13.13,13.23,0.02,0.28,-1.48,12.88,13.23,0.02,0.28,0.2616722756679565,0.11,0.1
1671032162,2022-12-14 07:36:02,-1.44,13.13,13.23,0.02,0.29,-1.44,13.38,13.23,0.02,0.29,0.2736075893983868,0.12,0.1
1671032223,2022-12-14 07:37:02,-1.38,13.75,13.24,0.02,0.3,-1.4,13.88,13.24,0.02,0.3,0.285347009140689,0.13,0.11
1671032282,2022-12-14 07:38:02,-1.38,14.38,13.24,0.02,0.32,-1.36,14.25,13.24,0.02,0.32,0.2968911805652567,0.13,0.12
1671032343,2022-12-14 07:39:02,-1.31,15.0,13.24,0.02,0.33,-1.34,14.88,13.25,0.02,0.33,0.30824113495709937,0.15,0.13
1671032402,2022-12-14 07:40:02,-1.31,15.0,13.25,0.03,0.34,-1.31,15.5,13.25,0.03,0.34,0.31939820763874,0.16,0.14
1671032463,2022-12-14 07:41:02,-1.31,16.25,13.26,0.03,0.35,-1.29,16.0,13.26,0.03,0.35,0.3303640014602079,0.17,0.15
1671032522,2022-12-14 07:42:02,-1.25,16.88,13.27,0.03,0.37,-1.26,16.5,13.27,0.03,0.37,0.3411403471925267,0.18,0.16
1671032583,2022-12-14 07:43:02,-1.25,16.88,13.28,0.03,0.38,-1.24,17.25,13.29,0.03,0.38,0.35172926850201053,0.19,0.17
1671032642,2022-12-14 07:44:02,-1.19,17.5,13.28,0.03,0.39,-1.21,17.75,13.31,0.03,0.39,0.3621329510523207,0.2,0.18
1671032703,2022-12-14 07:45:02,-1.19,18.75,13.34,0.03,0.41,-1.2,18.25,13.57,0.03,0.41,0.3723537153304075,0.22,0.19
1671032762,2022-12-14 07:46:02,-1.19,18.75,13.36,0.03,0.42,-1.18,18.88,13.88,0.03,0.42,0.3823939927949476,0.23,0.21
1671032823,2022-12-14 07:47:03,-1.19,19.38,14.58,0.03,0.43,-1.16,19.38,14.24,0.03,0.42,0.39241918944464443,0.24,0.22
1671032883,2022-12-14 07:48:02,-1.12,20.0,14.84,0.03,0.43,-1.14,19.75,14.63,0.03,0.43,0.4019432516349094,0.25,0.23
1671032943,2022-12-14 07:49:03,-1.12,20.0,15.06,0.03,0.43,-1.1,20.13,15.1,0.03,0.43,0.4116145903547067,0.26,0.24
1671033003,2022-12-14 07:50:02,-1.06,20.63,15.3,0.03,0.44,-1.05,20.38,15.37,0.03,0.43,0.42080165463971847,0.27,0.25
1671033063,2022-12-14 07:51:03,-1.0,20.63,15.74,0.03,0.43,-1.0,20.63,15.61,0.03,0.43,0.4301300746841265,0.28,0.25
1671033123,2022-12-14 07:52:02,-0.94,20.63,15.91,0.03,0.43,-0.95,21.0,15.84,0.03,0.44,0.43899083367611674,0.29,0.26
1671033183,2022-12-14 07:53:03,-0.88,21.25,16.03,0.03,0.44,-0.89,21.38,16.04,0.03,0.44,0.44798746938239203,0.3,0.27
1671033243,2022-12-14 07:54:02,-0.88,21.88,16.21,0.03,0.44,-0.83,21.75,16.18,0.03,0.44,0.4565327330593282,0.32,0.28
1671033303,2022-12-14 07:55:03,-0.75,22.5,16.33,0.03,0.44,-0.75,22.25,16.31,0.03,0.44,0.4652087703889717,0.33,0.3
1671033363,2022-12-14 07:56:02,-0.69,22.5,16.41,0.03,0.44,-0.68,22.88,16.46,0.03,0.44,0.4734493402616075,0.34,0.31
1671033423,2022-12-14 07:57:03,-0.56,23.13,16.55,0.03,0.44,-0.59,23.5,16.59,0.03,0.44,0.4818159041914333,0.36,0.32
1671033483,2022-12-14 07:58:02,-0.5,24.38,16.78,0.03,0.43,-0.51,24.25,16.72,0.03,0.44,0.4897624791765952,0.38,0.34
1671033543,2022-12-14 07:59:03,-0.44,25.0,16.9,0.03,0.43,-0.44,25.25,16.85,0.03,0.44,0.497830555283921,0.4,0.36
1671033603,2022-12-14 08:00:02,-0.38,26.25,16.98,0.03,0.44,-0.39,26.13,16.96,0.03,0.44,0.5054936622735401,0.42,0.38
1671033663,2022-12-14 08:01:03,-0.31,27.5,17.02,0.03,0.45,-0.34,26.75,17.03,0.03,0.44,0.5132740141395713,0.44,0.39
1671033723,2022-12-14 08:02:02,-0.31,27.5,17.11,0.03,0.44,-0.3,27.25,17.11,0.03,0.44,0.5206639576198092,0.45,0.41
1671033782,2022-12-14 08:03:02,-0.25,27.5,17.14,0.03,0.45,-0.26,27.38,17.18,0.03,0.44,0.5280452239788576,0.46,0.41
1671033843,2022-12-14 08:04:02,-0.25,27.5,17.29,0.03,0.43,-0.24,27.38,17.25,0.03,0.44,0.5352939403250694,0.47,0.42
1671033902,2022-12-14 08:05:02,-0.19,26.88,17.32,0.03,0.44,-0.2,27.5,17.32,0.03,0.44,0.5424125892095448,0.47,0.43
1671033963,2022-12-14 08:06:02,-0.19,27.5,17.39,0.03,0.44,-0.17,27.63,17.39,0.03,0.44,0.5494036154795082,0.48,0.43
1671034022,2022-12-14 08:07:02,-0.12,28.13,17.44,0.03,0.44,-0.14,28.0,17.44,0.03,0.44,0.556269425473385,0.49,0.44
1671034083,2022-12-14 08:08:02,-0.12,28.13,17.52,0.03,0.44,-0.1,28.5,17.51,0.03,0.44,0.5630123864140745,0.51,0.46
1671034142,2022-12-14 08:09:02,-0.06,29.38,17.55,0.03,0.44,-0.06,29.0,17.57,0.03,0.44,0.5696348260357684,0.52,0.47
1671034203,2022-12-14 08:10:02,0.0,29.38,17.64,0.02,0.44,-0.04,29.38,17.63,0.03,0.44,0.5761390322316823,0.54,0.48
1671034262,2022-12-14 08:11:02,0.0,30.0,17.68,0.03,0.43,0.0,30.0,17.69,0.02,0.44,0.5825272572083884,0.55,0.5
1671034323,2022-12-14 08:12:02,0.0,30.0,17.75,0.02,0.44,0.02,30.5,17.77,0.02,0.44,0.5888017003829761,0.57,0.51
1671034382,2022-12-14 08:13:02,0.06,31.25,17.83,0.02,0.44,0.04,31.13,17.86,0.02,0.44,0.5949645341422131,0.59,0.53
1671034443,2022-12-14 08:14:02,0.06,31.88,17.96,0.02,0.44,0.05,31.88,17.66,0.02,0.48,0.6010178868304858,0.61,0.55
1671034502,2022-12-14 08:15:02,0.06,32.5,18.06,0.02,0.45,0.06,33.0,17.17,0.03,0.57,0.6069638472318025,0.64,0.57
1671034563,2022-12-14 08:16:02,0.06,33.75,16.68,0.04,0.65,0.06,34.25,16.67,0.04,0.66,0.6128044649098503,0.67,0.6
1671034622,2022-12-14 08:17:02,0.06,35.63,15.3,0.06,0.85,0.07,36.13,16.2,0.05,0.79,0.6185417505431922,0.71,0.64
1671034683,2022-12-14 08:18:02,0.06,37.5,15.37,0.06,0.93,0.1,39.75,15.73,0.06,0.95,0.6241776763123578,0.79,0.71
1671034742,2022-12-14 08:19:02,0.12,41.25,15.58,0.07,1.07,0.14,44.88,15.53,0.07,1.09,0.6297141763764873,0.9,0.81
1671034803,2022-12-14 08:20:02,0.19,50.63,15.72,0.08,1.27,0.2,52.0,15.59,0.08,1.2,0.6351531472804821,1.05,0.94
1671034862,2022-12-14 08:21:02,0.25,59.38,15.67,0.08499999999999999,1.335,0.3,58.88,15.53,0.08,1.28,0.6404964484969479,1.2,1.08
1671034923,2022-12-14 08:22:02,0.38,71.25,15.62,0.09,1.4,0.41,63.13,15.52,0.08,1.32,0.6457459064270977,1.29,1.16
1671034982,2022-12-14 08:23:02,0.56,71.88,15.07,0.09,1.35,0.54,64.75,15.74,0.08,1.29,0.6509033009161295,1.34,1.2
1671035043,2022-12-14 08:24:02,0.69,62.5,15.54,0.08,1.25,0.68,63.25,15.85,0.08,1.24,0.6559703869694122,1.31,1.18
1671035102,2022-12-14 08:25:02,0.81,58.75,16.78,0.07,1.1,0.81,59.0,15.88,0.08,1.18,0.6609488811229333,1.23,1.11
1671035163,2022-12-14 08:26:02,0.94,51.88,16.26,0.07,1.1,0.92,54.75,15.98,0.07,1.14,0.6658404656140388,1.15,1.04
1671035222,2022-12-14 08:27:02,1.06,50.0,15.74,0.07,1.1,1.04,52.38,15.96,0.07,1.14,0.6706467889595221,1.11,1.0
1671035283,2022-12-14 08:28:02,1.12,50.63,15.59,0.07500000000000001,1.1600000000000001,1.14,51.88,15.97,0.08,1.17,0.6753694665383186,1.11,1.0
1671035342,2022-12-14 08:29:02,1.25,50.63,15.44,0.08,1.22,1.24,54.13,15.71,0.08,1.25,0.6800100812224776,1.16,1.05
1671035403,2022-12-14 08:30:02,1.31,56.25,16.84,0.08,1.29,1.34,57.88,15.98,0.09,1.36,0.6845701839188186,1.25,1.13
1671035463,2022-12-14 08:31:03,1.44,63.13,14.92,0.1,1.48,1.45,63.25,16.15,0.1,1.49,0.6891253182536732,1.38,1.24
1671035523,2022-12-14 08:32:02,1.56,68.75,17.1,0.1,1.63,1.56,70.75,16.22,0.11,1.66,0.693454900893899,1.55,1.4
1671035583,2022-12-14 08:33:03,1.69,77.5,16.450000000000003,0.115,1.835,1.7,80.75,16.16,0.12,1.88,0.6978539550924221,1.78,1.6
1671035642,2022-12-14 08:34:02,1.81,88.13,15.8,0.13,2.04,1.85,94.0,16.41,0.13,2.12,0.7020354114183024,2.09,1.88
1671035703,2022-12-14 08:35:02,2.0,106.25,16.54,0.14,2.39,2.03,109.25,16.52,0.14,2.36,0.706215141576,2.44,2.19
1671035762,2022-12-14 08:36:02,2.19,129.38,16.18,0.17,2.71,2.23,121.75,16.48,0.16,2.6,0.7103230276892682,2.73,2.46
1671035823,2022-12-14 08:37:02,2.44,145.0,17.61,0.16,2.84,2.45,133.25,16.59,0.17,2.83,0.7143604135963111,3.0,2.7
1671035883,2022-12-14 08:38:03,2.69,140.0,16.27,0.18,3.01,2.7,139.63,17.03,0.18,3.03,0.718394173444605,3.16,2.85
1671035942,2022-12-14 08:39:02,2.94,145.63,16.36,0.19,3.18,2.99,142.88,17.47,0.19,3.28,0.722228924267857,3.25,2.93
1671036003,2022-12-14 08:40:02,3.25,138.13,18.72,0.18,3.42,3.29,154.38,17.54,0.2,3.59,0.7260626025028555,3.53,3.18
1671036062,2022-12-14 08:41:02,3.62,145.63,18.38,0.22,3.95,3.61,177.01,17.37,0.22,3.81,0.7298308885435397,4.07,3.66
1671036123,2022-12-14 08:42:02,3.94,202.51,17.97,0.25,4.4,4.0,198.51,17.58,0.24,4.13,0.7335349952705273,4.58,4.12
1671036183,2022-12-14 08:43:03,4.31,253.13,15.44,0.27,4.11,4.44,212.38,17.66,0.26,4.58,0.7372362713192108,4.92,4.43
1671036242,2022-12-14 08:44:02,4.88,253.13,17.37,0.27,4.76,4.91,218.38,17.71,0.29,5.15,0.7407554022295962,5.08,4.57
1671036303,2022-12-14 08:45:02,5.44,207.51,19.13,0.3,5.67,5.44,223.51,17.67,0.32,5.73,0.7442740048885357,5.22,4.69
1671036362,2022-12-14 08:46:02,6.0,175.63,18.62,0.36,6.8,6.0,230.26,17.92,0.36,6.37,0.7477330389133073,5.39,4.85
1671036423,2022-12-14 08:47:02,6.56,228.13,17.78,0.41,7.3,6.57,241.63,18.04,0.39,6.93,0.7511335992588535,5.68,5.11
1671036482,2022-12-14 08:48:02,7.12,286.88,16.72,0.44,7.31,7.15,263.38,17.72,0.41,7.32,0.7544767587547891,6.21,5.59
1671036543,2022-12-14 08:49:02,7.75,310.01,17.93,0.42,7.56,7.72,292.01,17.17,0.43,7.42,0.757763568597572,6.9,6.21
1671036602,2022-12-14 08:50:02,8.31,316.26,17.56,0.43,7.62,8.27,310.88,16.97,0.44,7.47,0.7609950587714481,7.37,6.63
1671036663,2022-12-14 08:51:02,8.88,318.76,15.85,0.46,7.31,8.8,318.51,17.18,0.44,7.57,0.7641722385227304,7.57,6.82
1671036722,2022-12-14 08:52:02,9.31,322.51,16.8,0.45,7.56,9.26,322.26,16.68,0.45,7.53,0.767296096794153,7.69,6.92
1671036783,2022-12-14 08:53:02,9.75,325.01,17.75,0.44,7.81,9.69,325.39,16.39,0.46,7.54,0.7703676026494926,7.78,7.01
1671036842,2022-12-14 08:54:02,10.06,328.76,15.44,0.48,7.37,10.06,328.51,16.76,0.46,7.69,0.7733877057196694,7.88,7.1
1671036903,2022-12-14 08:55:02,10.44,331.89,16.13,0.47,7.67,10.44,331.64,16.79,0.46,7.78,0.7763573365815316,7.98,7.18
1671036962,2022-12-14 08:56:02,10.75,334.39,17.68,0.45,8.06,10.8,334.64,16.51,0.47,7.81,0.7792774091275413,8.08,7.27
1671037023,2022-12-14 08:57:02,11.19,338.14,16.94,0.47,8.01,11.1,337.01,16.91,0.47,7.97,0.7821488131572107,8.16,7.34
1671037083,2022-12-14 08:58:03,11.56,340.01,16.36,0.49,7.93,11.32,339.26,17.06,0.47,8.07,0.7850190865036677,8.24,7.42
1671037143,2022-12-14 08:59:02,11.56,340.64,17.46,0.47,8.16,11.55,340.89,16.75,0.48,8.05,0.7877491075894744,8.31,7.47
1671037203,2022-12-14 09:00:02,11.56,343.14,16.88,0.48,8.17,11.72,342.64,16.86,0.48,8.12,0.7904796977001463,8.37,7.54
1671037262,2022-12-14 09:01:02,11.88,342.51,16.12,0.5,7.99,11.86,344.39,17.12,0.48,8.22,0.7931650214097723,8.44,7.6
