timestamp,time,temperature,irradiance,voltage,current,power,temperature smoothed,irradiance smoothed,voltage smoothed,current smoothed,power smoothed,IAM factor,pvwatts power,computed power
1666533602,2022-10-23 07:00:02,5.5,0.0,4.3,-0.0,0.0,5.5,0.0,5.39,0.0,0.0,0.0,0.0,0.0
1666533663,2022-10-23 07:01:02,5.5,0.0,5.43,-0.0,0.0,5.5,0.0,5.87,0.0,0.0,0.0,0.0,0.0
1666533723,2022-10-23 07:02:02,5.5,0.0,6.45,-0.0,0.0,5.51,0.0,6.3,0.0,0.0,0.0,0.0,0.0
1666533782,2022-10-23 07:03:02,5.5,0.0,7.3,-0.0,0.0,5.52,0.0,7.16,0.0,0.0,0.0,0.0,0.0
1666533842,2022-10-23 07:04:02,5.56,0.0,8.02,-0.0,0.0,5.54,0.0,7.89,0.0,0.0,0.0,0.0,0.0
1666533903,2022-10-23 07:05:02,5.56,0.0,8.6,-0.0,0.0,5.55,0.0,8.51,0.0,0.0,0.0,0.0,0.0
1666533963,2022-10-23 07:06:02,5.56,0.0,9.1,-0.0,0.0,5.55,0.0,9.03,0.0,0.0,0.0,0.0,0.0
1666534023,2022-10-23 07:07:03,5.56,0.0,9.53,-0.0,0.0,5.54,0.0,9.48,0.0,0.0,0.0,0.0,0.0
1666534082,2022-10-23 07:08:02,5.5,0.0,9.9,-0.0,0.0,5.52,0.0,9.87,0.0,0.0,0.0,0.0,0.0
1666534143,2022-10-23 07:09:02,5.5,0.0,10.26,-0.0,0.0,5.5,0.0,10.23,0.0,0.0,0.0,0.0,0.0
1666534203,2022-10-23 07:10:02,5.5,0.0,10.58,-0.0,0.0,5.48,-0.13,10.56,0.0,0.0,0.0,-0.0,-0.0
1666534263,2022-10-23 07:11:02,5.44,0.0,10.88,0.0,0.0,5.46,-0.13,10.86,0.0,0.0,0.0,-0.0,-0.0
1666534322,2022-10-23 07:12:02,5.44,-0.63,11.16,0.0,0.0,5.45,-0.13,11.15,0.0,0.0,0.0,-0.0,-0.0
1666534382,2022-10-23 07:13:02,5.44,0.0,11.44,-0.0,0.0,5.43,-0.13,11.43,0.0,0.0,0.0,-0.0,-0.0
1666534443,2022-10-23 07:14:02,5.44,0.0,11.7,0.0,0.0,5.42,-0.13,11.7,0.0,0.0,0.0,-0.0,-0.0
1666534503,2022-10-23 07:15:02,5.38,0.0,11.96,-0.0,0.0,5.4,0.13,11.96,0.0,0.0,0.0,0.0,0.0
1666534563,2022-10-23 07:16:03,5.38,0.0,12.22,-0.0,0.0,5.39,0.25,12.21,0.0,0.0,0.0,0.0,0.0
1666534622,2022-10-23 07:17:02,5.38,0.63,12.47,0.0,0.0,5.37,0.38,12.46,0.0,0.0,0.0,0.0,0.0
1666534682,2022-10-23 07:18:02,5.38,0.63,12.72,0.0,0.0,5.34,0.63,12.67,0.0,0.0,0.0,0.0,0.0
1666534743,2022-10-23 07:19:02,5.31,0.63,12.94,0.0,0.0,5.31,1.0,12.84,0.0,0.0,0.0,0.0,0.0
1666534803,2022-10-23 07:20:02,5.25,1.25,13.004999999999999,0.0,0.005,5.29,1.25,12.96,0.0,0.01,0.0,0.0,0.0
1666534862,2022-10-23 07:21:02,5.25,1.88,13.07,0.0,0.01,5.26,1.5,13.04,0.0,0.01,0.0,0.0,0.0
1666534922,2022-10-23 07:22:02,5.25,1.88,13.08,0.0,0.015,5.25,1.75,13.07,0.0,0.01,0.0,0.0,0.0
1666534983,2022-10-23 07:23:02,5.25,1.88,13.09,0.0,0.02,5.25,2.0,13.09,0.0,0.02,0.0,0.0,0.0
1666535043,2022-10-23 07:24:02,5.25,1.88,13.1,0.0,0.02,5.25,2.13,13.1,0.0,0.02,0.0,0.0,0.0
1666535103,2022-10-23 07:25:02,5.25,2.5,13.1,0.0,0.03,5.25,2.38,13.1,0.0,0.03,0.0,0.0,0.0
1666535163,2022-10-23 07:26:03,5.25,2.5,13.11,0.0,0.03,5.25,2.63,13.11,0.0,0.03,0.012445813871981272,0.0,0.0
1666535222,2022-10-23 07:27:02,5.25,3.13,13.12,0.0,0.04,5.24,3.0,13.11,0.0,0.04,0.02881497442873868,0.0,0.0
1666535283,2022-10-23 07:28:02,5.25,3.13,13.12,0.0,0.05,5.23,3.38,13.12,0.0,0.05,0.0453052233647475,0.0,0.0
1666535343,2022-10-23 07:29:02,5.19,3.75,13.12,0.0,0.05,5.21,3.75,13.12,0.0,0.05,0.06165116769820644,0.01,0.01
1666535403,2022-10-23 07:30:03,5.19,4.38,13.13,0.0,0.06,5.2,4.13,13.13,0.0,0.06,0.078122751338407,0.01,0.01
