timestamp,time,temperature,irradiance,voltage,current,power
1666360803,2022-10-21 07:00:03,13.12,0.0,1.0,-0.0,0.0
1666360862,2022-10-21 07:01:02,13.12,0.0,1.04,-0.0,0.0
1666360923,2022-10-21 07:02:02,13.12,0.0,1.09,-0.0,0.0
1666360983,2022-10-21 07:03:02,13.12,0.0,1.13,-0.0,0.0
1666361042,2022-10-21 07:04:02,13.12,0.0,1.17,-0.0,0.0
1666361103,2022-10-21 07:05:02,13.12,0.0,1.21,-0.0,0.0
1666361163,2022-10-21 07:06:02,13.12,0.0,1.25,0.0,0.0
1666361223,2022-10-21 07:07:03,13.12,0.0,1.3,0.0,0.0
1666361282,2022-10-21 07:08:02,13.12,0.0,1.35,0.0,0.0
1666361343,2022-10-21 07:09:02,13.12,0.0,1.4,0.0,0.0
1666361402,2022-10-21 07:10:02,13.12,0.0,1.46,0.0,0.0
1666361462,2022-10-21 07:11:02,13.19,0.0,1.53,0.0,0.0
1666361523,2022-10-21 07:12:02,13.19,0.0,1.62,0.0,0.0
1666361583,2022-10-21 07:13:02,13.19,0.0,1.72,0.0,0.0
1666361642,2022-10-21 07:14:02,13.19,0.0,1.75,0.0,0.0
1666361702,2022-10-21 07:15:02,13.25,0.0,1.77,0.0,0.0
1666361762,2022-10-21 07:16:02,13.25,0.0,1.78,0.0,0.0
1666361823,2022-10-21 07:17:02,13.25,0.0,1.8,0.0,0.0
1666361883,2022-10-21 07:18:02,13.25,0.0,1.9,0.0,0.0
1666361942,2022-10-21 07:19:02,13.25,0.0,2.22,0.0,0.0
1666362002,2022-10-21 07:20:02,13.25,0.0,2.2,0.0,0.0
1666362063,2022-10-21 07:21:02,13.25,0.0,2.21,0.0,0.0
1666362123,2022-10-21 07:22:02,13.25,0.0,2.22,0.0,0.0
1666362182,2022-10-21 07:23:02,13.31,0.0,2.23,0.0,0.0
1666362242,2022-10-21 07:24:02,13.31,0.0,2.24,0.0,0.0
1666362303,2022-10-21 07:25:02,13.31,0.0,2.24,0.0,0.01
1666362363,2022-10-21 07:26:03,13.31,0.63,2.25,0.0,0.01
1666362422,2022-10-21 07:27:02,13.31,0.63,2.26,0.0,0.01
1666362483,2022-10-21 07:28:02,13.31,0.63,2.27,0.0,0.01
1666362543,2022-10-21 07:29:03,13.31,0.63,2.28,0.0,0.01
1666362602,2022-10-21 07:30:02,13.31,1.25,2.28,0.0,0.01
1666362663,2022-10-21 07:31:02,13.38,1.25,2.29,0.0,0.01
1666362723,2022-10-21 07:32:03,13.38,1.88,2.3,0.0,0.01
1666362782,2022-10-21 07:33:02,13.38,1.25,2.32,0.0,0.01
1666362843,2022-10-21 07:34:02,13.38,1.88,2.33,0.01,0.01
1666362903,2022-10-21 07:35:03,13.38,1.88,2.34,0.01,0.01
1666362962,2022-10-21 07:36:02,13.38,2.5,2.35,0.01,0.01
1666363023,2022-10-21 07:37:02,13.38,3.13,2.36,0.01,0.02
1666363083,2022-10-21 07:38:02,13.44,3.13,2.36,0.01,0.02
1666363143,2022-10-21 07:39:03,13.44,3.75,2.37,0.01,0.02
1666363202,2022-10-21 07:40:02,13.44,3.75,2.37,0.01,0.02
1666363263,2022-10-21 07:41:02,13.5,4.38,2.84,0.01,0.03
1666363323,2022-10-21 07:42:02,13.5,5.0,2.86,0.01,0.03
1666363383,2022-10-21 07:43:03,13.5,5.0,2.86,0.01,0.03
1666363442,2022-10-21 07:44:02,13.56,5.0,2.86,0.01,0.03
1666363503,2022-10-21 07:45:02,13.56,5.63,2.85,0.01,0.03
1666363563,2022-10-21 07:46:02,13.56,5.63,2.86,0.01,0.03
1666363622,2022-10-21 07:47:02,13.56,6.25,2.9,0.01,0.04
1666363683,2022-10-21 07:48:02,13.56,6.25,2.98,0.01,0.04
1666363743,2022-10-21 07:49:02,13.56,7.5,2.94,0.01,0.04
1666363802,2022-10-21 07:50:02,13.62,7.5,2.85,0.01,0.04
1666363863,2022-10-21 07:51:02,13.62,7.5,2.93,0.01,0.04
1666363923,2022-10-21 07:52:02,13.62,6.88,2.93,0.01,0.04
1666363983,2022-10-21 07:53:03,13.62,7.5,2.93,0.01,0.04
1666364043,2022-10-21 07:54:02,13.62,7.5,2.94,0.02,0.05
1666364103,2022-10-21 07:55:02,13.62,8.13,3.12,0.02,0.05
1666364163,2022-10-21 07:56:02,13.69,8.75,3.1,0.02,0.06
1666364222,2022-10-21 07:57:02,13.69,9.38,3.47,0.02,0.06
1666364283,2022-10-21 07:58:02,13.69,10.0,3.08,0.02,0.06
1666364343,2022-10-21 07:59:02,13.69,10.63,3.23,0.02,0.07
1666364403,2022-10-21 08:00:03,13.75,11.25,3.56,0.02,0.08
1666364462,2022-10-21 08:01:02,13.75,11.88,3.82,0.02,0.09
1666364522,2022-10-21 08:02:02,13.81,12.5,4.98,0.02,0.12
1666364583,2022-10-21 08:03:02,13.81,13.13,5.45,0.02,0.13
1666364643,2022-10-21 08:04:03,13.88,13.75,6.23,0.02,0.15
1666364702,2022-10-21 08:05:02,13.88,13.75,6.64,0.03,0.17
1666364762,2022-10-21 08:06:02,13.94,14.38,8.22,0.03,0.22
1666364823,2022-10-21 08:07:02,13.94,15.63,11.01,0.03,0.32
1666364883,2022-10-21 08:08:02,14.0,16.25,6.77,0.03,0.2
1666364943,2022-10-21 08:09:03,14.0,17.5,10.73,0.03,0.34
1666365002,2022-10-21 08:10:02,14.06,18.75,11.93,0.03,0.39
1666365062,2022-10-21 08:11:02,14.06,20.0,8.15,0.04,0.29
1666365123,2022-10-21 08:12:02,14.12,21.88,14.88,0.03,0.44
1666365183,2022-10-21 08:13:02,14.12,23.75,16.06,0.02,0.35
1666365242,2022-10-21 08:14:02,14.19,25.63,15.86,0.03,0.44
1666365303,2022-10-21 08:15:02,14.25,28.13,13.3,0.04,0.64
1666365363,2022-10-21 08:16:02,14.25,29.38,16.58,0.03,0.43
1666365422,2022-10-21 08:17:02,14.31,31.25,16.74,0.02,0.54
1666365482,2022-10-21 08:18:02,14.38,35.63,17.25,0.03,0.44
1666365543,2022-10-21 08:19:02,14.5,36.88,17.4,0.02,0.43
1666365603,2022-10-21 08:20:03,14.56,36.88,17.13,0.03,0.47
1666365662,2022-10-21 08:21:02,14.62,36.88,17.42,0.03,0.44
1666365723,2022-10-21 08:22:02,14.62,39.38,17.61,0.03,0.44
1666365783,2022-10-21 08:23:03,14.75,43.75,17.83,0.03,0.51
1666365842,2022-10-21 08:24:02,14.81,46.25,12.25,0.08,0.99
1666365903,2022-10-21 08:25:02,14.88,46.88,18.12,0.02,0.44
1666365963,2022-10-21 08:26:02,14.88,48.75,18.07,0.03,0.55
1666366022,2022-10-21 08:27:02,14.94,48.13,12.73,0.08,1.04
1666366082,2022-10-21 08:28:02,14.94,50.63,18.26,0.02,0.45
1666366143,2022-10-21 08:29:02,14.94,56.88,11.96,0.1,1.16
1666366203,2022-10-21 08:30:02,15.0,61.25,11.88,0.1,1.2
1666366262,2022-10-21 08:31:02,15.06,71.88,11.59,0.11,1.33
1666366322,2022-10-21 08:32:02,15.12,80.63,14.58,0.12,1.81
1666366383,2022-10-21 08:33:02,15.19,86.88,11.41,0.14,1.59
1666366443,2022-10-21 08:34:03,15.31,85.0,15.74,0.12,1.94
1666366502,2022-10-21 08:35:02,15.31,84.38,19.22,0.02,0.45
1666366563,2022-10-21 08:36:02,15.44,79.38,13.2,0.13,1.72
1666366623,2022-10-21 08:37:02,15.56,80.0,14.83,0.12,1.85
1666366683,2022-10-21 08:38:02,15.69,79.38,13.82,0.13,1.77
1666366743,2022-10-21 08:39:02,15.81,79.38,13.28,0.13,1.71
1666366802,2022-10-21 08:40:02,15.88,80.0,13.18,0.13,1.71
1666366862,2022-10-21 08:41:02,15.88,85.63,17.09,0.11,1.81
1666366922,2022-10-21 08:42:02,15.88,96.88,15.64,0.14,2.19
1666366983,2022-10-21 08:43:02,16.0,113.75,17.41,0.13,2.28
1666367043,2022-10-21 08:44:02,16.12,140.63,13.85,0.2,2.83
1666367103,2022-10-21 08:45:02,16.31,160.0,14.1,0.23,3.18
1666367162,2022-10-21 08:46:02,16.5,140.0,12.79,0.21,2.7
1666367222,2022-10-21 08:47:02,16.69,153.75,13.17,0.23,2.98
1666367283,2022-10-21 08:48:02,16.94,171.26,14.34,0.24,3.49
1666367343,2022-10-21 08:49:03,17.19,205.01,14.68,0.28,4.08
1666367403,2022-10-21 08:50:02,17.44,250.01,16.57,0.31,5.12
1666367463,2022-10-21 08:51:02,17.94,300.63,17.38,0.35,6.03
1666367522,2022-10-21 08:52:02,18.44,301.88,14.4,0.4,5.74
1666367582,2022-10-21 08:53:02,18.88,366.89,16.8,0.44,7.39
1666367643,2022-10-21 08:54:02,19.12,365.64,18.32,0.38,6.98
1666367703,2022-10-21 08:55:02,19.38,365.01,16.8,0.42,7.13
1666367762,2022-10-21 08:56:02,19.75,377.51,17.27,0.42,7.31
1666367823,2022-10-21 08:57:02,20.12,375.64,16.9,0.43,7.25
1666367883,2022-10-21 08:58:02,20.25,378.14,16.48,0.43,7.16
1666367942,2022-10-21 08:59:02,20.56,377.51,16.43,0.43,7.13
1666368003,2022-10-21 09:00:02,20.88,386.26,16.19,0.45,7.24
1666368063,2022-10-21 09:01:02,21.25,395.01,17.22,0.43,7.44
1666368122,2022-10-21 09:02:02,21.62,401.26,15.97,0.46,7.44
1666368183,2022-10-21 09:03:02,21.88,406.26,15.28,0.48,7.3
1666368243,2022-10-21 09:04:02,22.31,410.64,17.52,0.44,7.64
1666368302,2022-10-21 09:05:02,22.38,413.76,16.87,0.46,7.72
1666368362,2022-10-21 09:06:02,22.06,416.26,18.6,0.38,7.08
1666368423,2022-10-21 09:07:02,22.19,423.76,17.08,0.46,7.88
1666368483,2022-10-21 09:08:03,22.5,432.51,16.26,0.49,8.01
1666368543,2022-10-21 09:09:02,22.5,441.26,16.98,0.49,8.24
1666368603,2022-10-21 09:10:02,22.88,446.26,16.15,0.51,8.29
1666368663,2022-10-21 09:11:03,23.12,450.64,17.44,0.48,8.4
1666368722,2022-10-21 09:12:02,23.12,453.14,18.03,0.46,8.22
1666368783,2022-10-21 09:13:02,23.44,453.76,16.75,0.51,8.5
1666368843,2022-10-21 09:14:03,23.62,447.51,17.22,0.48,8.33
1666368902,2022-10-21 09:15:02,23.81,435.64,17.59,0.46,8.1
1666368963,2022-10-21 09:16:02,24.06,452.51,14.63,0.54,7.93
1666369023,2022-10-21 09:17:02,24.5,467.51,15.84,0.55,8.67
