timestamp,time,temperature,irradiance,voltage,current,power
1666533602,2022-10-23 07:00:02,5.5,0.0,4.3,-0.0,0.0
1666533663,2022-10-23 07:01:02,5.5,0.0,5.43,-0.0,0.0
1666533723,2022-10-23 07:02:02,5.5,0.0,6.45,-0.0,0.0
1666533782,2022-10-23 07:03:02,5.5,0.0,7.3,-0.0,0.0
1666533842,2022-10-23 07:04:02,5.56,0.0,8.02,-0.0,0.0
1666533903,2022-10-23 07:05:02,5.56,0.0,8.6,-0.0,0.0
1666533963,2022-10-23 07:06:02,5.56,0.0,9.1,-0.0,0.0
1666534023,2022-10-23 07:07:03,5.56,0.0,9.53,-0.0,0.0
1666534082,2022-10-23 07:08:02,5.5,0.0,9.9,-0.0,0.0
1666534143,2022-10-23 07:09:02,5.5,0.0,10.26,-0.0,0.0
1666534203,2022-10-23 07:10:02,5.5,0.0,10.58,-0.0,0.0
1666534263,2022-10-23 07:11:02,5.44,0.0,10.88,0.0,0.0
1666534322,2022-10-23 07:12:02,5.44,-0.63,11.16,0.0,0.0
1666534382,2022-10-23 07:13:02,5.44,0.0,11.44,-0.0,0.0
1666534443,2022-10-23 07:14:02,5.44,0.0,11.7,0.0,0.0
1666534503,2022-10-23 07:15:02,5.38,0.0,11.96,-0.0,0.0
1666534563,2022-10-23 07:16:03,5.38,0.0,12.22,-0.0,0.0
1666534622,2022-10-23 07:17:02,5.38,0.63,12.47,0.0,0.0
1666534682,2022-10-23 07:18:02,5.38,0.63,12.72,0.0,0.0
1666534743,2022-10-23 07:19:02,5.31,0.63,12.94,0.0,0.0
1666534803,2022-10-23 07:20:02,5.25,1.25,13.04,0.0,0.0
1666534862,2022-10-23 07:21:02,5.25,1.88,13.07,0.0,0.01
1666534922,2022-10-23 07:22:02,5.25,1.88,13.08,0.0,0.01
1666534983,2022-10-23 07:23:02,5.25,1.88,13.09,0.0,0.02
1666535043,2022-10-23 07:24:02,5.25,1.88,13.1,0.0,0.02
1666535103,2022-10-23 07:25:02,5.25,2.5,13.1,0.0,0.03
1666535163,2022-10-23 07:26:03,5.25,2.5,13.11,0.0,0.03
1666535222,2022-10-23 07:27:02,5.25,3.13,13.12,0.0,0.04
1666535283,2022-10-23 07:28:02,5.25,3.13,13.12,0.0,0.05
1666535343,2022-10-23 07:29:02,5.19,3.75,13.12,0.0,0.05
1666535403,2022-10-23 07:30:03,5.19,4.38,13.13,0.0,0.06
1666535462,2022-10-23 07:31:02,5.19,4.38,13.13,0.01,0.07
1666535523,2022-10-23 07:32:02,5.19,5.0,13.14,0.01,0.08
1666535583,2022-10-23 07:33:02,5.25,5.0,13.14,0.01,0.08
1666535643,2022-10-23 07:34:03,5.25,5.0,13.14,0.01,0.09
1666535703,2022-10-23 07:35:02,5.25,6.25,13.14,0.01,0.1
1666535763,2022-10-23 07:36:02,5.25,6.25,13.14,0.01,0.1
1666535822,2022-10-23 07:37:02,5.25,6.88,13.14,0.01,0.11
1666535883,2022-10-23 07:38:02,5.25,6.88,13.15,0.01,0.12
1666535943,2022-10-23 07:39:03,5.25,7.5,13.15,0.01,0.13
1666536003,2022-10-23 07:40:02,5.25,8.13,13.15,0.01,0.13
1666536063,2022-10-23 07:41:03,5.31,8.13,13.16,0.01,0.14
1666536123,2022-10-23 07:42:02,5.31,8.75,13.16,0.01,0.15
1666536183,2022-10-23 07:43:02,5.31,9.38,13.16,0.01,0.16
1666536242,2022-10-23 07:44:02,5.31,10.0,13.16,0.01,0.17
1666536303,2022-10-23 07:45:02,5.31,10.0,13.16,0.01,0.17
1666536363,2022-10-23 07:46:02,5.31,10.63,13.16,0.01,0.18
1666536422,2022-10-23 07:47:02,5.38,11.25,13.17,0.01,0.19
1666536482,2022-10-23 07:48:02,5.38,12.5,13.18,0.02,0.22
1666536543,2022-10-23 07:49:02,5.44,13.75,13.19,0.02,0.26
1666536603,2022-10-23 07:50:03,5.44,16.88,13.2,0.02,0.3
1666536662,2022-10-23 07:51:02,5.5,19.38,13.22,0.03,0.35
1666536723,2022-10-23 07:52:02,5.5,26.25,13.34,0.03,0.4
1666536783,2022-10-23 07:53:02,5.56,30.0,13.26,0.03,0.38
1666536843,2022-10-23 07:54:03,5.62,23.75,13.22,0.03,0.35
1666536902,2022-10-23 07:55:02,5.69,21.25,13.23,0.03,0.36
1666536963,2022-10-23 07:56:02,5.69,21.25,13.24,0.03,0.37
1666537023,2022-10-23 07:57:02,5.75,28.13,13.23,0.03,0.38
1666537082,2022-10-23 07:58:02,5.81,31.25,13.24,0.03,0.37
1666537143,2022-10-23 07:59:02,5.81,23.75,13.22,0.03,0.35
1666537203,2022-10-23 08:00:02,5.88,21.88,13.24,0.03,0.37
1666537263,2022-10-23 08:01:03,5.94,24.38,13.26,0.03,0.4
1666537322,2022-10-23 08:02:02,6.0,26.25,15.53,0.03,0.43
1666537383,2022-10-23 08:03:02,6.0,33.13,16.48,0.03,0.43
1666537443,2022-10-23 08:04:02,6.0,40.63,17.13,0.03,0.44
1666537503,2022-10-23 08:05:03,6.12,44.38,17.58,0.03,0.45
1666537562,2022-10-23 08:06:02,6.25,56.88,15.52,0.06,0.89
1666537622,2022-10-23 08:07:02,6.31,73.13,15.85,0.07,1.07
1666537683,2022-10-23 08:08:02,6.5,77.5,15.42,0.08,1.22
1666537743,2022-10-23 08:09:02,6.62,87.5,15.49,0.09,1.33
1666537803,2022-10-23 08:10:03,6.81,106.88,17.45,0.1,1.69
1666537862,2022-10-23 08:11:02,7.06,126.88,16.07,0.12,1.89
1666537922,2022-10-23 08:12:02,7.44,139.38,15.88,0.13,2.06
1666537983,2022-10-23 08:13:02,7.81,155.0,16.17,0.14,2.34
1666538043,2022-10-23 08:14:02,8.19,181.88,16.18,0.17,2.78
1666538103,2022-10-23 08:15:03,8.62,204.38,16.18,0.2,3.19
1666538163,2022-10-23 08:16:02,9.06,215.01,16.42,0.22,3.58
1666538223,2022-10-23 08:17:02,9.5,238.76,16.58,0.23,3.73
1666538282,2022-10-23 08:18:02,9.94,250.63,16.54,0.23,3.81
1666538343,2022-10-23 08:19:02,10.31,256.26,18.16,0.23,4.18
1666538403,2022-10-23 08:20:03,10.81,258.76,15.24,0.25,3.75
1666538463,2022-10-23 08:21:02,11.25,263.13,18.25,0.24,4.31
1666538523,2022-10-23 08:22:03,11.56,268.13,18.78,0.22,4.16
1666538583,2022-10-23 08:23:02,11.94,274.38,18.08,0.25,4.54
1666538643,2022-10-23 08:24:02,12.31,279.38,18.73,0.23,4.37
1666538702,2022-10-23 08:25:02,12.62,285.01,18.18,0.26,4.72
1666538762,2022-10-23 08:26:02,13.0,293.76,17.92,0.27,4.91
1666538823,2022-10-23 08:27:02,13.44,296.88,19.13,0.22,4.3
1666538883,2022-10-23 08:28:02,13.75,305.01,16.18,0.3,4.77
1666538943,2022-10-23 08:29:03,14.12,313.13,17.08,0.3,5.13
1666539002,2022-10-23 08:30:02,14.44,317.51,18.32,0.28,5.15
1666539062,2022-10-23 08:31:02,14.88,318.76,17.24,0.31,5.38
1666539123,2022-10-23 08:32:02,15.19,325.63,17.24,0.32,5.51
1666539183,2022-10-23 08:33:02,15.62,331.89,15.1,0.33,4.97
1666539242,2022-10-23 08:34:02,16.0,340.64,15.76,0.33,5.27
1666539302,2022-10-23 08:35:02,16.44,348.14,16.98,0.34,5.76
1666539363,2022-10-23 08:36:02,16.81,355.01,15.93,0.35,5.55
1666539423,2022-10-23 08:37:02,17.19,358.76,15.36,0.36,5.49
1666539482,2022-10-23 08:38:02,17.5,362.51,18.55,0.31,5.75
1666539543,2022-10-23 08:39:02,17.94,366.89,17.65,0.35,6.22
1666539603,2022-10-23 08:40:02,18.19,374.39,18.6,0.32,5.88
1666539663,2022-10-23 08:41:03,18.56,379.39,16.6,0.38,6.31
1666539722,2022-10-23 08:42:02,18.81,383.76,16.05,0.39,6.22
1666539783,2022-10-23 08:43:02,19.0,389.39,16.94,0.39,6.63
1666539843,2022-10-23 08:44:02,19.31,395.64,16.13,0.4,6.48
1666539902,2022-10-23 08:45:02,19.56,401.26,16.18,0.41,6.62
1666539962,2022-10-23 08:46:02,19.88,403.14,17.84,0.38,6.83
1666540023,2022-10-23 08:47:02,20.19,407.51,16.29,0.42,6.88
1666540083,2022-10-23 08:48:03,20.44,413.76,16.16,0.43,6.92
1666540142,2022-10-23 08:49:02,20.62,420.01,16.46,0.43,7.12
1666540202,2022-10-23 08:50:02,20.94,423.14,17.76,0.41,7.24
1666540263,2022-10-23 08:51:02,21.31,427.51,16.42,0.44,7.28
1666540323,2022-10-23 08:52:02,21.5,430.64,16.17,0.45,7.25
1666540382,2022-10-23 08:53:02,21.69,436.26,16.49,0.45,7.47
1666540442,2022-10-23 08:54:02,21.94,439.39,16.43,0.46,7.53
1666540503,2022-10-23 08:55:02,22.0,443.76,15.83,0.46,7.33
1666540563,2022-10-23 08:56:02,22.0,448.14,17.85,0.44,7.83
1666540623,2022-10-23 08:57:03,22.12,451.89,16.83,0.47,7.91
1666540682,2022-10-23 08:58:02,22.31,456.26,16.72,0.48,7.95
1666540743,2022-10-23 08:59:02,22.56,458.76,16.56,0.48,7.94
1666540803,2022-10-23 09:00:02,22.75,462.51,16.11,0.48,7.78
1666540862,2022-10-23 09:01:02,22.88,468.14,15.98,0.49,7.79
1666540923,2022-10-23 09:02:02,22.94,472.51,16.09,0.49,7.9
1666540983,2022-10-23 09:03:02,22.88,476.89,17.62,0.48,8.53
1666541043,2022-10-23 09:04:02,22.81,482.51,18.29,0.46,8.37
1666541102,2022-10-23 09:05:02,22.94,488.76,16.6,0.5,8.26
1666541162,2022-10-23 09:06:02,22.88,494.39,18.04,0.48,8.66
1666541223,2022-10-23 09:07:02,22.81,499.39,17.52,0.5,8.77
1666541283,2022-10-23 09:08:02,22.81,503.77,16.36,0.5,8.21
1666541342,2022-10-23 09:09:02,22.75,508.77,17.74,0.5,8.93
1666541402,2022-10-23 09:10:02,22.81,512.52,18.03,0.5,8.99
1666541463,2022-10-23 09:11:02,22.75,516.89,16.84,0.51,8.56
1666541523,2022-10-23 09:12:02,22.88,519.39,17.28,0.51,8.82
1666541582,2022-10-23 09:13:02,23.06,522.52,16.27,0.51,8.33
1666541642,2022-10-23 09:14:02,23.5,526.27,17.35,0.51,8.92
1666541703,2022-10-23 09:15:02,23.81,531.27,16.54,0.52,8.53
1666541763,2022-10-23 09:16:02,24.19,537.52,18.52,0.49,8.99
1666541823,2022-10-23 09:17:03,24.31,542.52,18.28,0.51,9.28
1666541882,2022-10-23 09:18:02,24.5,548.14,18.18,0.52,9.45
1666541943,2022-10-23 09:19:02,24.88,547.52,17.2,0.52,9.02
1666542003,2022-10-23 09:20:02,25.38,529.39,18.68,0.48,9.07
1666542062,2022-10-23 09:21:02,25.69,498.77,18.06,0.53,9.52
1666542122,2022-10-23 09:22:02,25.31,464.39,17.94,0.53,9.5
1666542183,2022-10-23 09:23:02,25.19,438.14,18.32,0.53,9.66
1666542243,2022-10-23 09:24:02,25.31,426.26,16.4,0.54,8.77
