timestamp,time,temperature,irradiance,voltage,current,power
1663077603,2022-09-13 07:00:02,12.69,3.75,9.84,0.01,0.08
1663077663,2022-09-13 07:01:02,12.69,4.38,9.82,0.01,0.09
1663077722,2022-09-13 07:02:02,12.69,5.0,9.93,0.01,0.09
1663077783,2022-09-13 07:03:02,12.75,5.0,10.65,0.01,0.1
1663077843,2022-09-13 07:04:03,12.75,5.63,11.38,0.01,0.11
1663077903,2022-09-13 07:05:02,12.75,5.63,10.78,0.01,0.12
1663077963,2022-09-13 07:06:02,12.69,6.25,11.17,0.01,0.13
1663078022,2022-09-13 07:07:02,12.69,6.88,11.82,0.01,0.14
1663078083,2022-09-13 07:08:02,12.62,8.13,12.34,0.01,0.16
1663078143,2022-09-13 07:09:03,12.62,8.75,12.47,0.01,0.17
1663078203,2022-09-13 07:10:02,12.62,9.38,12.76,0.01,0.18
1663078263,2022-09-13 07:11:03,12.62,9.38,11.55,0.02,0.19
1663078323,2022-09-13 07:12:02,12.62,10.0,13.1,0.01,0.2
1663078383,2022-09-13 07:13:02,12.62,10.63,11.4,0.02,0.21
1663078443,2022-09-13 07:14:03,12.62,10.63,12.56,0.02,0.21
1663078502,2022-09-13 07:15:02,12.62,11.25,13.02,0.02,0.22
1663078563,2022-09-13 07:16:02,12.62,11.88,14.14,0.01,0.2
1663078623,2022-09-13 07:17:03,12.62,11.88,11.76,0.02,0.24
1663078682,2022-09-13 07:18:02,12.75,11.88,11.79,0.02,0.25
1663078743,2022-09-13 07:19:02,12.75,12.5,11.46,0.02,0.25
1663078803,2022-09-13 07:20:03,12.75,12.5,12.67,0.02,0.26
1663078862,2022-09-13 07:21:02,12.81,12.5,11.25,0.02,0.25
1663078923,2022-09-13 07:22:02,12.88,12.5,12.85,0.02,0.27
1663078983,2022-09-13 07:23:03,12.88,13.75,10.54,0.02,0.26
1663079042,2022-09-13 07:24:02,12.94,14.38,10.74,0.03,0.27
1663079103,2022-09-13 07:25:02,13.0,15.0,10.33,0.03,0.27
1663079163,2022-09-13 07:26:02,13.06,16.88,15.49,0.01,0.23
1663079223,2022-09-13 07:27:03,13.12,18.13,15.45,0.02,0.2
1663079282,2022-09-13 07:28:02,13.19,22.5,13.21,0.03,0.36
1663079343,2022-09-13 07:29:02,13.19,29.38,14.39,0.03,0.43
1663079403,2022-09-13 07:30:02,13.25,36.25,16.95,0.01,0.2
1663079462,2022-09-13 07:31:02,13.31,19.38,12.18,0.03,0.35
1663079523,2022-09-13 07:32:02,13.38,14.38,11.61,0.03,0.29
1663079583,2022-09-13 07:33:02,13.38,25.63,8.62,0.04,0.34
1663079642,2022-09-13 07:34:02,13.44,18.75,12.94,0.03,0.37
1663079703,2022-09-13 07:35:02,13.5,21.25,13.5,0.03,0.42
1663079763,2022-09-13 07:36:03,13.5,22.5,14.72,0.03,0.43
1663079823,2022-09-13 07:37:02,13.56,31.88,8.5,0.04,0.38
