timestamp,time,temperature,irradiance,voltage,current,power,temperature smoothed,irradiance smoothed,voltage smoothed,current smoothed,power smoothed,IAM factor,pvwatts power,computed power
1662213603,2022-09-03 07:00:02,13.69,8.13,2.98,0.02,0.05,13.71,8.34,3.03,0.02,0.05,0.28590765063217954,0.07,0.07
1662213663,2022-09-03 07:01:02,13.69,8.13,3.05,0.02,0.05,13.72,8.6,3.08,0.02,0.05,0.2994770433587854,0.08,0.07
1662213723,2022-09-03 07:02:03,13.75,8.75,3.05,0.02,0.05,13.74,8.75,3.07,0.02,0.05,0.3130290605712209,0.08,0.08
1662213782,2022-09-03 07:03:02,13.75,9.38,3.23,0.02,0.06,13.76,9.13,3.08,0.02,0.06,0.3259038612916793,0.09,0.08
1662213843,2022-09-03 07:04:02,13.81,9.38,3.03,0.02,0.06,13.79,9.5,3.18,0.02,0.06,0.3387632297964111,0.1,0.09
1662213903,2022-09-03 07:05:02,13.81,10.0,3.05,0.02,0.06,13.81,9.88,3.25,0.02,0.06,0.35138863337484016,0.11,0.1
1662213963,2022-09-03 07:06:03,13.81,10.0,3.54,0.02,0.07,13.84,10.13,3.22,0.02,0.06,0.3639867018649392,0.11,0.1
1662214022,2022-09-03 07:07:02,13.88,10.63,3.41,0.02,0.07,13.86,10.5,3.34,0.02,0.07,0.3759459288555423,0.12,0.11
1662214083,2022-09-03 07:08:02,13.88,10.63,3.08,0.02,0.06,13.89,10.75,3.56,0.02,0.07,0.38788271342201575,0.13,0.12
1662214143,2022-09-03 07:09:02,13.94,11.25,3.615,0.02,0.075,13.92,11.0,3.63,0.02,0.08,0.3995952407553252,0.14,0.12
1662214203,2022-09-03 07:10:03,13.94,11.25,4.15,0.02,0.09,13.94,11.25,3.68,0.02,0.08,0.41127613579177985,0.14,0.13
1662214262,2022-09-03 07:11:02,13.94,11.25,3.8950000000000005,0.02,0.08499999999999999,13.96,11.63,3.87,0.02,0.08,0.4223595153664864,0.15,0.14
1662214323,2022-09-03 07:12:02,14.0,11.88,3.64,0.02,0.08,13.99,11.75,4.08,0.02,0.09,0.4334175815060789,0.16,0.14
1662214383,2022-09-03 07:13:02,14.0,12.5,4.07,0.02,0.09,14.01,12.0,4.24,0.02,0.1,0.4442639751647278,0.16,0.15
1662214442,2022-09-03 07:14:02,14.06,11.88,4.67,0.02,0.11,14.05,12.38,4.5,0.02,0.1,0.4549020659938008,0.17,0.16
1662214503,2022-09-03 07:15:02,14.06,12.5,4.92,0.02,0.11,14.07,12.63,4.9,0.02,0.11,0.46533527180287,0.18,0.16
1662214563,2022-09-03 07:16:02,14.12,13.13,5.18,0.02,0.12,14.11,12.88,5.37,0.02,0.13,0.47556704292935764,0.19,0.17
1662214622,2022-09-03 07:17:02,14.12,13.13,5.65,0.02,0.14,14.14,13.25,5.88,0.02,0.14,0.4856008487012881,0.2,0.18
1662214683,2022-09-03 07:18:02,14.19,13.75,6.44,0.02,0.16,14.17,13.63,6.38,0.02,0.16,0.4954401723468295,0.21,0.19
1662214743,2022-09-03 07:19:02,14.19,13.75,7.22,0.03,0.18,14.2,13.88,6.85,0.03,0.17,0.5050884748503669,0.22,0.19
1662214802,2022-09-03 07:20:02,14.25,14.38,7.4,0.03,0.19,14.24,14.13,7.37,0.03,0.19,0.5145492259114582,0.22,0.2
1662214863,2022-09-03 07:21:02,14.25,14.38,7.56,0.03,0.2,14.28,14.38,7.88,0.03,0.21,0.5238258702247771,0.23,0.21
1662214923,2022-09-03 07:22:02,14.31,14.38,8.23,0.03,0.22,14.31,14.75,8.37,0.03,0.22,0.5329218279363567,0.24,0.22
1662214983,2022-09-03 07:23:02,14.38,15.0,8.99,0.03,0.24,14.35,15.0,8.96,0.03,0.24,0.5418404893770249,0.25,0.22
1662215042,2022-09-03 07:24:02,14.38,15.63,9.69,0.03,0.27,14.39,15.25,9.61,0.03,0.26,0.5505852107124333,0.26,0.23
1662215103,2022-09-03 07:25:02,14.44,15.63,10.32,0.03,0.29,14.43,15.63,10.21,0.03,0.28,0.5591593100575633,0.27,0.24
1662215163,2022-09-03 07:26:02,14.44,15.63,10.81,0.03,0.3,14.46,16.0,11.03,0.03,0.3,0.5675660645351057,0.28,0.25
1662215223,2022-09-03 07:27:02,14.5,16.25,11.26,0.03,0.32,14.51,16.25,11.45,0.03,0.32,0.575808707627108,0.29,0.26
1662215282,2022-09-03 07:28:02,14.56,16.88,13.08,0.03,0.33,14.56,16.5,12.26,0.03,0.32,0.5838904270764005,0.3,0.27
1662215343,2022-09-03 07:29:02,14.62,16.88,11.77,0.03,0.34,14.62,16.88,12.54,0.03,0.34,0.5918143685145305,0.31,0.28
1662215403,2022-09-03 07:30:02,14.69,16.88,14.37,0.02,0.33,14.69,17.13,12.87,0.03,0.35,0.5995836128823052,0.32,0.28
1662215463,2022-09-03 07:31:02,14.75,17.5,12.22,0.03,0.36,14.74,17.38,12.8,0.03,0.36,0.6072012073368128,0.32,0.29
1662215522,2022-09-03 07:32:02,14.81,17.5,12.89,0.03,0.37,14.79,17.75,13.01,0.03,0.37,0.6146701431121653,0.33,0.3
1662215583,2022-09-03 07:33:02,14.81,18.13,12.76,0.03,0.38,14.84,18.13,12.23,0.03,0.37,0.6219933603387799,0.35,0.31
1662215643,2022-09-03 07:34:02,14.88,18.75,12.81,0.03,0.39,14.88,18.5,11.42,0.03,0.35,0.6291737477636298,0.36,0.32
1662215703,2022-09-03 07:35:02,14.94,18.75,10.49,0.03,0.335,14.93,18.88,10.33,0.03,0.33,0.6362141425123987,0.37,0.33
1662215762,2022-09-03 07:36:02,14.94,19.38,8.17,0.03,0.28,14.99,19.25,10.13,0.03,0.32,0.6431173301340717,0.38,0.34
1662215823,2022-09-03 07:37:02,15.06,19.38,7.43,0.03,0.26,15.05,19.5,10.79,0.03,0.33,0.6498860447122871,0.39,0.35
1662215883,2022-09-03 07:38:02,15.12,20.0,11.76,0.03,0.35,15.12,19.88,12.0,0.03,0.35,0.6565229690995372,0.4,0.36
1662215943,2022-09-03 07:39:03,15.19,20.0,16.09,0.03,0.44,15.21,20.25,13.79,0.03,0.39,0.663138122273246,0.41,0.37
1662216002,2022-09-03 07:40:02,15.31,20.63,16.55,0.03,0.44,15.31,20.75,15.85,0.03,0.42,0.6694119246154275,0.43,0.38
1662216063,2022-09-03 07:41:02,15.38,21.25,17.14,0.03,0.445,15.45,26.75,15.77,0.04,0.5,0.6756690728467578,0.55,0.5
1662216123,2022-09-03 07:42:02,15.56,21.88,17.73,0.03,0.45,15.64,42.25,15.09,0.05,0.66,0.6818046535531637,0.88,0.79
1662216182,2022-09-03 07:43:02,15.81,50.0,11.34,0.06,0.74,15.87,66.25,14.36,0.07,0.9,0.6878211041244499,1.4,1.26
1662216242,2022-09-03 07:44:02,16.12,97.5,12.71,0.1,1.21,16.17,92.5,14.34,0.09,1.31,0.6937208094802481,1.96,1.77
1662216303,2022-09-03 07:45:02,16.5,140.63,12.88,0.13,1.68,16.51,119.13,13.68,0.13,1.77,0.6995061070240484,2.55,2.29
1662216363,2022-09-03 07:46:02,16.88,152.5,17.05,0.15,2.48,16.8,140.75,14.17,0.16,2.2,0.7051792872779904,3.03,2.73
1662216422,2022-09-03 07:47:02,17.25,155.0,14.42,0.19,2.75,17.2,153.5,14.6,0.18,2.59,0.710742594652532,3.33,3.0
1662216483,2022-09-03 07:48:02,17.25,158.13,13.77,0.21,2.88,17.6,158.38,14.73,0.2,2.86,0.7161982281787679,3.46,3.11
1662216543,2022-09-03 07:49:02,18.12,161.25,14.9,0.21,3.18,18.0,161.5,14.11,0.21,3.0,0.7215483422547174,3.55,3.2
1662216603,2022-09-03 07:50:02,18.5,165.01,13.5,0.22,3.03,18.4,164.63,14.0,0.22,3.04,0.7267950474540545,3.64,3.28
1662216662,2022-09-03 07:51:02,18.88,168.13,13.94,0.23,3.18,18.86,167.51,14.52,0.21,3.06,0.7319404112404179,3.73,3.36
1662216722,2022-09-03 07:52:02,19.25,170.63,13.88,0.21,2.95,19.19,169.38,14.07,0.2,2.86,0.736986462137528,3.79,3.42
1662216783,2022-09-03 07:53:02,19.56,172.51,16.36,0.18,2.96,19.46,167.13,14.61,0.18,2.64,0.7419351770310536,3.77,3.39
1662216843,2022-09-03 07:54:02,19.75,170.63,12.66,0.17,2.18,19.69,167.13,14.83,0.16,2.35,0.7467885022415575,3.79,3.41
1662216902,2022-09-03 07:55:02,19.88,153.75,16.19,0.12,1.93,19.86,167.76,14.83,0.14,2.05,0.7515483407379648,3.83,3.44
1662216962,2022-09-03 07:56:02,20.0,168.13,15.05,0.11499999999999999,1.705,20.0,169.26,14.73,0.13,1.93,0.756216556274105,3.88,3.5
1662217023,2022-09-03 07:57:02,20.12,173.76,13.91,0.11,1.48,20.13,173.38,15.76,0.14,2.15,0.7607949741934351,4.0,3.6
1662217083,2022-09-03 07:58:02,20.25,180.01,15.855,0.155,2.375,20.26,181.63,15.67,0.17,2.61,0.7652853821826344,4.22,3.79
1662217143,2022-09-03 07:59:02,20.38,191.26,17.8,0.2,3.27,20.41,187.88,15.83,0.2,3.13,0.7696895310177452,4.38,3.95
1662217202,2022-09-03 08:00:02,20.56,195.01,15.73,0.27,4.2,20.58,193.51,16.05,0.23,3.66,0.7740091353416979,4.54,4.09
1662217262,2022-09-03 08:01:02,20.75,199.38,15.84,0.27,4.34,20.75,192.88,16.47,0.23,3.76,0.7782458743535566,4.55,4.09
1662217323,2022-09-03 08:02:02,20.94,201.88,15.03,0.27,4.13,20.94,176.51,16.47,0.21,3.43,0.7824013925662793,4.18,3.76
1662217383,2022-09-03 08:03:02,21.12,176.88,17.94,0.16,2.87,21.09,150.63,16.85,0.16,2.67,0.7864773032223171,3.59,3.23
1662217443,2022-09-03 08:04:02,21.31,109.38,17.795,0.085,1.62,21.17,132.5,17.18,0.11,1.89,0.790475178112667,3.17,2.85
1662217502,2022-09-03 08:05:02,21.31,65.63,17.65,0.01,0.37,21.2,131.25,17.49,0.09,1.51,0.7943965646971389,3.16,2.84
1662217562,2022-09-03 08:06:02,21.19,108.75,17.46,0.03,0.44,21.2,138.38,17.06,0.11,1.75,0.7982429757579218,3.34,3.01
1662217623,2022-09-03 08:07:02,21.06,195.63,16.615000000000002,0.14500000000000002,2.2550000000000003,21.19,158.26,16.8,0.13,2.11,0.8020158928597377,3.84,3.46
1662217683,2022-09-03 08:08:02,21.12,212.51,15.77,0.26,4.07,21.2,186.26,15.88,0.16,2.47,0.8057167670013176,4.54,4.09
1662217743,2022-09-03 08:09:02,21.25,208.76,16.51,0.21,3.41,21.26,195.01,15.06,0.18,2.69,0.8093470192551984,4.78,4.3
1662217803,2022-09-03 08:10:03,21.38,205.63,13.04,0.17,2.17,21.37,174.63,14.18,0.17,2.4,0.8129668127520653,4.29,3.87
1662217862,2022-09-03 08:11:02,21.5,152.5,13.38,0.12,1.56,21.46,146.63,14.46,0.12,1.72,0.8164011966493414,3.62,3.26
1662217923,2022-09-03 08:12:02,21.62,93.75,12.21,0.07,0.8,21.5,133.88,14.21,0.09,1.23,0.8198278199963599,3.32,2.99
1662217983,2022-09-03 08:13:02,21.56,72.5,17.14,0.02,0.65,21.5,129.75,14.28,0.07,1.05,0.8231892190980271,3.23,2.91
1662218042,2022-09-03 08:14:02,21.44,145.0,15.265,0.060000000000000005,0.9650000000000001,21.48,140.5,14.41,0.09,1.26,0.8264866768992082,3.51,3.16
1662218103,2022-09-03 08:15:02,21.38,185.01,13.39,0.1,1.28,21.44,171.76,14.91,0.13,1.88,0.8297214434591045,4.31,3.88
1662218163,2022-09-03 08:16:02,21.38,206.26,14.045,0.185,2.6,21.47,208.63,14.88,0.19,2.96,0.832894749743048,5.26,4.73
1662218222,2022-09-03 08:17:02,21.44,250.01,14.7,0.27,3.92,21.58,231.88,15.2,0.26,4.02,0.8360077993113502,5.86,5.28
1662218283,2022-09-03 08:18:02,21.69,256.88,17.01,0.35,6.01,21.76,247.76,16.08,0.3,4.98,0.8390617710853063,6.28,5.65
1662218343,2022-09-03 08:19:02,22.0,261.26,16.85,0.37,6.27,22.03,260.13,16.54,0.34,5.74,0.8420578198691203,6.62,5.95
1662218402,2022-09-03 08:20:02,22.31,264.38,17.77,0.34,6.12,22.35,264.51,16.91,0.37,6.27,0.8449970768894552,6.75,6.07
1662218463,2022-09-03 08:21:02,22.69,268.13,16.37,0.39,6.4,22.69,268.38,16.98,0.38,6.39,0.8478806502672417,6.86,6.18
1662218523,2022-09-03 08:22:02,23.06,271.88,16.54,0.4,6.56,23.03,272.01,16.99,0.38,6.49,0.8507096255349731,6.97,6.28
1662218583,2022-09-03 08:23:02,23.38,276.26,17.35,0.38,6.6,23.36,275.76,16.13,0.4,6.48,0.8534850661150546,7.09,6.38
1662218642,2022-09-03 08:24:02,23.69,279.38,16.94,0.4,6.77,23.7,279.63,16.3,0.41,6.59,0.8562080137883886,7.2,6.48
1662218703,2022-09-03 08:25:02,24.0,283.13,13.46,0.45,6.06,24.04,283.38,16.4,0.41,6.69,0.858879489177728,7.32,6.59
1662218763,2022-09-03 08:26:02,24.38,287.51,17.22,0.4,6.94,24.31,287.01,16.48,0.41,6.76,0.8615004939100347,7.43,6.69
1662218823,2022-09-03 08:27:02,24.75,290.63,17.01,0.42,7.07,24.69,290.88,15.98,0.43,6.77,0.8640720040852068,7.55,6.79
1662218882,2022-09-03 08:28:02,24.75,294.38,17.79,0.39,6.94,25.1,294.76,16.44,0.43,7.02,0.8665949812472362,7.66,6.9
