timestamp,time,temperature,irradiance,voltage,current,power
1670166003,2022-12-04 07:00:02,6.25,0.63,2.24,0.0,0.0
1670166062,2022-12-04 07:01:02,6.31,0.63,2.26,0.0,0.01
1670166122,2022-12-04 07:02:02,6.38,0.63,2.27,0.0,0.01
1670166183,2022-12-04 07:03:02,6.44,1.25,2.28,0.0,0.01
1670166242,2022-12-04 07:04:02,6.5,1.25,2.29,0.0,0.01
1670166303,2022-12-04 07:05:02,6.56,1.25,2.3,0.0,0.01
1670166363,2022-12-04 07:06:03,6.62,1.88,2.31,0.0,0.01
1670166423,2022-12-04 07:07:02,6.62,1.88,2.32,0.0,0.01
1670166483,2022-12-04 07:08:03,6.62,1.88,2.34,0.01,0.01
1670166542,2022-12-04 07:09:02,6.62,2.5,2.34,0.01,0.01
1670166603,2022-12-04 07:10:02,6.62,2.5,2.36,0.01,0.02
1670166662,2022-12-04 07:11:02,6.62,3.13,2.37,0.01,0.02
1670166723,2022-12-04 07:12:02,6.56,3.75,2.37,0.01,0.02
1670166782,2022-12-04 07:13:02,6.5,4.38,2.83,0.01,0.03
1670166843,2022-12-04 07:14:02,6.5,4.38,2.84,0.01,0.03
1670166902,2022-12-04 07:15:02,6.5,5.0,2.87,0.01,0.03
1670166963,2022-12-04 07:16:02,6.5,5.63,2.86,0.01,0.03
1670167022,2022-12-04 07:17:02,6.44,5.63,2.86,0.01,0.03
1670167083,2022-12-04 07:18:02,6.44,6.88,2.89,0.01,0.04
1670167142,2022-12-04 07:19:02,6.44,7.5,2.89,0.01,0.04
1670167203,2022-12-04 07:20:02,6.38,8.13,2.85,0.01,0.04
1670167262,2022-12-04 07:21:02,6.38,8.75,3.06,0.02,0.05
1670167323,2022-12-04 07:22:02,6.38,8.75,2.97,0.02,0.05
1670167382,2022-12-04 07:23:02,6.38,8.75,3.06,0.02,0.05
1670167443,2022-12-04 07:24:02,6.38,8.75,3.05,0.02,0.05
1670167502,2022-12-04 07:25:02,6.44,8.75,3.01,0.02,0.05
1670167563,2022-12-04 07:26:02,6.44,9.38,3.12,0.02,0.05
1670167622,2022-12-04 07:27:02,6.44,10.0,3.28,0.02,0.06
1670167683,2022-12-04 07:28:03,6.5,10.0,3.38,0.02,0.06
1670167743,2022-12-04 07:29:02,6.44,10.63,3.04,0.02,0.06
1670167803,2022-12-04 07:30:03,6.44,10.63,3.39,0.02,0.07
1670167863,2022-12-04 07:31:02,6.44,11.25,3.32,0.02,0.07
1670167923,2022-12-04 07:32:03,6.38,11.25,3.15,0.02,0.07
1670167983,2022-12-04 07:33:02,6.38,11.88,3.1,0.02,0.07
1670168043,2022-12-04 07:34:03,6.31,12.5,3.59,0.02,0.08
1670168103,2022-12-04 07:35:02,6.31,13.13,4.53,0.02,0.1
1670168163,2022-12-04 07:36:03,6.31,12.5,4.96,0.02,0.11
1670168223,2022-12-04 07:37:02,6.31,13.13,5.08,0.02,0.12
1670168282,2022-12-04 07:38:02,6.31,13.75,6.0,0.02,0.15
1670168343,2022-12-04 07:39:02,6.25,14.38,7.65,0.03,0.2
1670168402,2022-12-04 07:40:02,6.31,15.63,11.24,0.03,0.32
1670168463,2022-12-04 07:41:02,6.38,16.88,15.56,0.02,0.29
1670168522,2022-12-04 07:42:02,6.31,18.13,14.62,0.03,0.38
1670168583,2022-12-04 07:43:02,6.31,19.38,11.79,0.03,0.34
1670168642,2022-12-04 07:44:02,6.31,21.25,11.36,0.03,0.32
1670168703,2022-12-04 07:45:02,6.31,21.25,11.5,0.03,0.32
1670168762,2022-12-04 07:46:02,6.31,18.13,11.6,0.03,0.33
1670168822,2022-12-04 07:47:02,6.38,16.88,13.07,0.03,0.36
1670168883,2022-12-04 07:48:02,6.44,18.13,13.15,0.03,0.4
1670168942,2022-12-04 07:49:02,6.5,20.0,14.96,0.03,0.41
1670169003,2022-12-04 07:50:02,6.5,22.5,15.76,0.02,0.45
1670169063,2022-12-04 07:51:03,6.56,24.38,15.14,0.03,0.48
1670169122,2022-12-04 07:52:02,6.62,26.25,8.04,0.04,0.32
1670169183,2022-12-04 07:53:02,6.62,29.38,15.7,0.03,0.44
1670169243,2022-12-04 07:54:02,6.69,35.0,7.94,0.04,0.31
1670169303,2022-12-04 07:55:03,6.69,37.5,15.46,0.03,0.44
1670169363,2022-12-04 07:56:02,6.69,33.75,7.92,0.04,0.31
1670169423,2022-12-04 07:57:03,6.75,31.25,15.28,0.03,0.44
1670169483,2022-12-04 07:58:02,6.81,29.38,12.48,0.04,0.44
1670169542,2022-12-04 07:59:02,6.81,28.13,7.64,0.04,0.29
1670169603,2022-12-04 08:00:02,7.0,23.13,15.24,0.03,0.44
1670169662,2022-12-04 08:01:02,7.0,22.5,8.46,0.04,0.34
1670169723,2022-12-04 08:02:02,7.06,23.75,16.13,0.03,0.44
1670169782,2022-12-04 08:03:02,7.12,26.25,16.94,0.03,0.44
1670169843,2022-12-04 08:04:02,7.19,30.0,18.16,0.01,0.19
1670169902,2022-12-04 08:05:02,7.19,40.63,10.0,0.05,0.55
1670169963,2022-12-04 08:06:03,7.25,44.38,10.2,0.06,0.57
1670170023,2022-12-04 08:07:02,7.31,41.88,17.56,0.03,0.44
1670170083,2022-12-04 08:08:03,7.38,41.25,17.58,0.03,0.44
1670170143,2022-12-04 08:09:02,7.5,41.88,17.61,0.03,0.45
1670170203,2022-12-04 08:10:03,7.56,41.88,17.52,0.03,0.45
1670170263,2022-12-04 08:11:02,7.62,37.5,14.14,0.06,0.78
1670170323,2022-12-04 08:12:03,7.69,38.13,16.42,0.05,0.79
1670170383,2022-12-04 08:13:02,7.75,38.75,12.36,0.06,0.77
1670170442,2022-12-04 08:14:02,7.81,40.0,17.75,0.02,0.44
1670170503,2022-12-04 08:15:02,7.88,40.63,10.31,0.06,0.61
1670170563,2022-12-04 08:16:03,7.94,40.63,17.62,0.03,0.48
1670170623,2022-12-04 08:17:02,7.94,39.38,17.22,0.04,0.61
1670170683,2022-12-04 08:18:03,8.0,43.13,18.41,0.02,0.44
1670170743,2022-12-04 08:19:02,8.12,45.0,12.43,0.07,0.93
1670170803,2022-12-04 08:20:02,8.19,48.13,13.39,0.09,1.14
1670170862,2022-12-04 08:21:02,8.31,59.38,14.64,0.1,1.43
1670170923,2022-12-04 08:22:02,8.44,76.25,17.96,0.07,1.31
1670170982,2022-12-04 08:23:02,8.5,93.13,13.32,0.1,1.37
1670171043,2022-12-04 08:24:02,8.62,93.75,17.24,0.08,1.41
1670171103,2022-12-04 08:25:02,8.69,90.63,16.59,0.09,1.56
1670171162,2022-12-04 08:26:02,8.75,43.75,17.91,0.02,0.45
1670171223,2022-12-04 08:27:02,8.81,90.0,18.96,0.06,1.18
1670171282,2022-12-04 08:28:02,8.94,96.88,14.68,0.13,1.84
1670171343,2022-12-04 08:29:02,9.06,124.38,14.58,0.13,1.91
1670171403,2022-12-04 08:30:02,9.25,145.63,13.9,0.14,2.01
1670171462,2022-12-04 08:31:02,9.38,156.88,14.91,0.16,2.34
1670171523,2022-12-04 08:32:02,9.56,178.76,18.55,0.14,2.53
1670171582,2022-12-04 08:33:02,9.75,150.63,14.0,0.17,2.39
