timestamp,time,temperature,irradiance,voltage,current,power
1664200803,2022-09-26 07:00:02,16.0,0.0,10.99,-0.0,0.0
1664200863,2022-09-26 07:01:02,16.0,0.0,11.16,0.0,0.0
1664200922,2022-09-26 07:02:02,16.0,0.63,11.33,-0.0,0.0
1664200983,2022-09-26 07:03:02,16.06,0.63,11.49,-0.0,0.0
1664201043,2022-09-26 07:04:02,16.06,0.63,11.65,0.0,0.0
1664201103,2022-09-26 07:05:03,16.06,0.63,11.82,0.0,0.0
1664201162,2022-09-26 07:06:02,16.06,0.63,11.99,0.0,0.0
1664201223,2022-09-26 07:07:02,16.06,0.63,12.16,0.0,0.0
1664201283,2022-09-26 07:08:02,16.06,1.25,12.34,0.0,0.0
1664201342,2022-09-26 07:09:02,16.06,1.88,12.54,0.0,0.0
1664201403,2022-09-26 07:10:02,16.06,1.88,12.74,0.0,0.0
1664201463,2022-09-26 07:11:02,16.06,1.88,12.89,0.0,0.0
1664201523,2022-09-26 07:12:03,16.06,2.5,13.03,0.0,0.0
1664201582,2022-09-26 07:13:02,16.06,2.5,13.11,0.0,0.0
1664201643,2022-09-26 07:14:02,16.06,3.13,13.14,0.0,0.01
1664201703,2022-09-26 07:15:02,16.06,3.75,13.15,0.0,0.02
1664201762,2022-09-26 07:16:02,16.06,3.75,13.16,0.0,0.02
1664201823,2022-09-26 07:17:02,16.06,3.75,13.16,0.0,0.03
1664201883,2022-09-26 07:18:02,16.06,4.38,13.17,0.0,0.03
1664201942,2022-09-26 07:19:02,16.06,5.0,13.17,0.0,0.04
1664202003,2022-09-26 07:20:02,16.06,5.0,13.18,0.0,0.05
1664202063,2022-09-26 07:21:02,16.06,5.63,13.18,0.0,0.05
1664202123,2022-09-26 07:22:03,16.06,6.25,13.18,0.0,0.06
1664202182,2022-09-26 07:23:02,16.12,6.25,13.19,0.01,0.07
1664202243,2022-09-26 07:24:02,16.12,6.25,13.19,0.01,0.08
1664202303,2022-09-26 07:25:03,16.12,6.88,13.2,0.01,0.09
1664202362,2022-09-26 07:26:02,16.19,7.5,13.2,0.01,0.1
1664202423,2022-09-26 07:27:02,16.12,8.13,13.2,0.01,0.11
1664202483,2022-09-26 07:28:02,16.12,8.75,13.21,0.01,0.12
1664202542,2022-09-26 07:29:02,16.19,9.38,13.21,0.01,0.12
1664202603,2022-09-26 07:30:02,16.19,9.38,13.21,0.01,0.13
1664202663,2022-09-26 07:31:02,16.25,10.0,13.22,0.01,0.15
1664202723,2022-09-26 07:32:03,16.25,10.63,13.22,0.01,0.16
1664202782,2022-09-26 07:33:02,16.25,11.25,13.22,0.01,0.16
1664202843,2022-09-26 07:34:02,16.25,11.88,13.22,0.01,0.18
1664202903,2022-09-26 07:35:02,16.31,12.5,13.23,0.01,0.2
1664202962,2022-09-26 07:36:02,16.31,13.75,13.23,0.02,0.21
1664203023,2022-09-26 07:37:02,16.38,14.38,13.24,0.02,0.22
1664203083,2022-09-26 07:38:02,16.38,14.38,13.24,0.02,0.22
1664203142,2022-09-26 07:39:02,16.44,14.38,13.24,0.02,0.23
1664203203,2022-09-26 07:40:02,16.5,15.0,13.24,0.02,0.24
1664203263,2022-09-26 07:41:02,16.5,15.0,13.24,0.02,0.24
1664203323,2022-09-26 07:42:03,16.5,15.0,13.24,0.02,0.24
1664203382,2022-09-26 07:43:02,16.56,15.63,13.24,0.02,0.25
1664203443,2022-09-26 07:44:02,16.56,16.25,13.24,0.02,0.27
1664203503,2022-09-26 07:45:02,16.56,17.5,13.26,0.02,0.29
1664203563,2022-09-26 07:46:03,16.56,18.75,13.26,0.02,0.31
1664203622,2022-09-26 07:47:02,16.62,18.75,13.26,0.02,0.31
1664203682,2022-09-26 07:48:02,16.62,18.75,13.27,0.02,0.32
1664203743,2022-09-26 07:49:02,16.62,19.38,13.27,0.02,0.33
1664203803,2022-09-26 07:50:02,16.62,20.0,13.27,0.03,0.35
1664203863,2022-09-26 07:51:03,16.69,21.25,13.28,0.03,0.36
1664203922,2022-09-26 07:52:02,16.75,21.88,13.3,0.03,0.38
1664203982,2022-09-26 07:53:02,16.75,23.75,13.42,0.03,0.41
1664204043,2022-09-26 07:54:02,16.81,25.0,13.62,0.03,0.43
1664204103,2022-09-26 07:55:03,16.81,25.63,13.96,0.03,0.43
1664204162,2022-09-26 07:56:02,16.88,25.0,14.08,0.03,0.43
1664204223,2022-09-26 07:57:02,16.88,26.25,14.22,0.03,0.44
1664204283,2022-09-26 07:58:02,16.94,27.5,14.95,0.03,0.44
1664204342,2022-09-26 07:59:02,16.94,29.38,15.32,0.03,0.44
1664204403,2022-09-26 08:00:02,17.0,30.0,15.46,0.03,0.44
1664204463,2022-09-26 08:01:02,17.0,30.63,15.48,0.03,0.44
1664204522,2022-09-26 08:02:02,17.06,30.0,15.53,0.03,0.44
1664204583,2022-09-26 08:03:02,17.12,31.88,15.71,0.03,0.44
1664204643,2022-09-26 08:04:02,17.19,32.5,15.93,0.03,0.44
1664204703,2022-09-26 08:05:03,17.25,33.13,15.96,0.03,0.44
1664204762,2022-09-26 08:06:02,17.25,32.5,15.84,0.03,0.44
1664204823,2022-09-26 08:07:02,17.31,31.88,15.82,0.03,0.43
1664204883,2022-09-26 08:08:02,17.31,33.13,15.96,0.03,0.44
1664204943,2022-09-26 08:09:03,17.38,35.0,16.28,0.03,0.44
1664205002,2022-09-26 08:10:02,17.38,36.88,16.41,0.03,0.45
1664205063,2022-09-26 08:11:02,17.38,36.88,16.34,0.03,0.45
1664205123,2022-09-26 08:12:02,17.44,36.25,16.26,0.03,0.44
1664205183,2022-09-26 08:13:03,17.44,36.25,16.38,0.03,0.43
1664205242,2022-09-26 08:14:02,17.44,38.75,16.57,0.03,0.45
1664205303,2022-09-26 08:15:02,17.5,40.0,16.77,0.03,0.45
1664205363,2022-09-26 08:16:02,17.56,40.63,16.77,0.03,0.45
1664205423,2022-09-26 08:17:03,17.62,40.63,16.74,0.03,0.44
1664205482,2022-09-26 08:18:02,17.69,40.63,16.75,0.03,0.44
1664205542,2022-09-26 08:19:02,17.75,41.88,16.88,0.03,0.45
1664205603,2022-09-26 08:20:02,17.75,44.38,17.06,0.03,0.44
1664205663,2022-09-26 08:21:02,17.75,45.0,17.14,0.03,0.44
1664205723,2022-09-26 08:22:03,17.81,44.38,17.1,0.03,0.44
1664205782,2022-09-26 08:23:02,17.88,45.0,17.09,0.03,0.45
1664205843,2022-09-26 08:24:02,17.88,46.88,17.25,0.03,0.45
1664205903,2022-09-26 08:25:02,17.94,48.75,17.39,0.03,0.44
1664205962,2022-09-26 08:26:02,17.94,49.38,17.42,0.03,0.44
1664206022,2022-09-26 08:27:02,18.06,49.38,17.38,0.03,0.44
1664206083,2022-09-26 08:28:02,18.12,50.0,17.45,0.03,0.45
1664206143,2022-09-26 08:29:02,18.19,51.88,17.55,0.03,0.45
1664206202,2022-09-26 08:30:02,18.25,53.13,17.61,0.03,0.45
1664206262,2022-09-26 08:31:02,18.25,53.75,17.64,0.03,0.45
1664206323,2022-09-26 08:32:02,18.25,55.0,17.69,0.03,0.46
1664206383,2022-09-26 08:33:03,18.25,56.88,17.82,0.02,0.44
1664206442,2022-09-26 08:34:02,18.31,60.0,17.95,0.02,0.45
1664206503,2022-09-26 08:35:02,18.31,61.88,18.04,0.02,0.45
1664206563,2022-09-26 08:36:02,18.38,62.5,18.04,0.02,0.45
1664206623,2022-09-26 08:37:03,18.44,62.5,18.04,0.03,0.46
1664206682,2022-09-26 08:38:02,18.5,63.75,18.12,0.02,0.44
1664206743,2022-09-26 08:39:02,18.56,66.88,18.23,0.02,0.44
1664206803,2022-09-26 08:40:02,18.56,69.38,18.51,0.02,0.29
1664206863,2022-09-26 08:41:03,18.56,70.0,15.66,0.08,1.32
1664206922,2022-09-26 08:42:02,18.69,71.88,15.77,0.09,1.36
1664206983,2022-09-26 08:43:02,18.81,75.0,18.66,0.02,0.32
1664207043,2022-09-26 08:44:02,18.81,78.13,17.81,0.06,1.02
1664207103,2022-09-26 08:45:03,18.94,80.0,15.7,0.1,1.56
1664207162,2022-09-26 08:46:02,19.0,80.63,15.76,0.1,1.57
1664207223,2022-09-26 08:47:02,19.0,81.25,16.98,0.08,1.4
1664207283,2022-09-26 08:48:02,19.06,84.38,15.85,0.1,1.66
1664207343,2022-09-26 08:49:03,19.12,88.13,17.04,0.09,1.55
1664207402,2022-09-26 08:50:02,19.12,90.0,17.11,0.09,1.57
1664207463,2022-09-26 08:51:02,19.19,90.63,15.78,0.12,1.82
1664207523,2022-09-26 08:52:02,19.31,91.88,15.72,0.12,1.85
1664207583,2022-09-26 08:53:03,19.38,92.5,15.87,0.12,1.85
1664207642,2022-09-26 08:54:02,19.31,91.88,15.76,0.12,1.84
1664207703,2022-09-26 08:55:02,19.31,91.25,15.46,0.12,1.84
1664207763,2022-09-26 08:56:02,19.31,94.38,16.94,0.1,1.74
1664207823,2022-09-26 08:57:03,19.38,98.75,15.9,0.13,2.0
1664207882,2022-09-26 08:58:02,19.44,101.25,15.66,0.13,2.07
1664207943,2022-09-26 08:59:02,19.56,103.13,15.85,0.13,2.12
1664208003,2022-09-26 09:00:02,19.5,105.0,16.26,0.13,2.13
1664208063,2022-09-26 09:01:03,19.56,106.88,15.96,0.14,2.21
1664208122,2022-09-26 09:02:02,19.62,110.0,15.99,0.14,2.3
1664208183,2022-09-26 09:03:02,19.69,111.25,16.08,0.14,2.31
1664208243,2022-09-26 09:04:02,19.75,108.13,16.06,0.14,2.25
1664208303,2022-09-26 09:05:03,19.88,107.5,15.17,0.15,2.25
1664208362,2022-09-26 09:06:02,19.88,111.25,17.38,0.12,2.07
1664208423,2022-09-26 09:07:02,19.88,111.25,17.49,0.12,2.03
1664208483,2022-09-26 09:08:02,19.88,106.88,15.64,0.14,2.24
1664208543,2022-09-26 09:09:03,19.88,106.88,16.05,0.14,2.21
1664208602,2022-09-26 09:10:02,19.88,114.38,16.1,0.15,2.4
1664208663,2022-09-26 09:11:02,19.88,121.25,16.22,0.16,2.56
1664208723,2022-09-26 09:12:02,19.88,122.5,15.77,0.17,2.62
1664208783,2022-09-26 09:13:03,19.94,124.38,14.86,0.18,2.66
1664208842,2022-09-26 09:14:02,19.94,130.0,15.72,0.18,2.81
1664208902,2022-09-26 09:15:02,20.0,141.88,16.24,0.19,3.11
1664208963,2022-09-26 09:16:02,20.0,153.13,18.17,0.16,2.84
1664209023,2022-09-26 09:17:02,20.12,160.63,17.05,0.2,3.5
1664209082,2022-09-26 09:18:02,20.44,168.13,18.87,0.14,2.57
1664209142,2022-09-26 09:19:02,20.62,170.01,17.64,0.2,3.61
1664209203,2022-09-26 09:20:02,20.62,177.51,16.68,0.24,3.99
1664209263,2022-09-26 09:21:02,20.56,208.13,16.99,0.28,4.79
1664209323,2022-09-26 09:22:03,20.88,255.01,17.46,0.34,5.94
1664209382,2022-09-26 09:23:02,21.19,283.76,16.32,0.41,6.76
1664209443,2022-09-26 09:24:02,21.5,231.88,15.86,0.34,5.34
1664209503,2022-09-26 09:25:02,21.81,230.63,16.47,0.33,5.39
1664209563,2022-09-26 09:26:03,22.06,178.13,17.33,0.22,3.85
1664209622,2022-09-26 09:27:02,22.12,183.13,16.86,0.24,4.12
1664209682,2022-09-26 09:28:02,22.19,185.01,16.7,0.25,4.21
1664209743,2022-09-26 09:29:02,21.94,226.26,17.26,0.3,5.25
1664209803,2022-09-26 09:30:03,22.06,213.13,17.34,0.28,4.81
1664209862,2022-09-26 09:31:02,22.06,175.01,16.82,0.23,3.96
1664209923,2022-09-26 09:32:02,22.19,336.26,17.48,0.47,8.13
1664209983,2022-09-26 09:33:02,22.44,263.13,17.65,0.35,6.13
1664210043,2022-09-26 09:34:03,22.69,342.51,14.82,0.52,7.75
1664210102,2022-09-26 09:35:02,23.12,496.89,17.92,0.68,12.21
1664210162,2022-09-26 09:36:02,23.81,489.39,16.51,0.73,11.98
1664210223,2022-09-26 09:37:02,24.5,489.39,16.95,0.71,12.04
1664210283,2022-09-26 09:38:02,25.31,490.01,17.58,0.68,11.93
1664210343,2022-09-26 09:39:02,26.31,491.89,16.15,0.74,11.87
1664210403,2022-09-26 09:40:03,26.75,498.14,17.66,0.68,11.99
1664210462,2022-09-26 09:41:02,27.44,501.27,17.64,0.68,12.09
1664210522,2022-09-26 09:42:02,27.56,507.52,15.53,0.77,12.04
1664210583,2022-09-26 09:43:02,28.06,508.77,17.66,0.69,12.2
1664210643,2022-09-26 09:44:02,29.0,513.77,15.92,0.77,12.31
1664210703,2022-09-26 09:45:03,29.88,518.77,17.76,0.69,12.2
1664210762,2022-09-26 09:46:02,30.5,520.02,16.39,0.76,12.49
1664210822,2022-09-26 09:47:02,30.88,520.64,17.73,0.69,12.18
1664210883,2022-09-26 09:48:02,31.5,524.39,15.51,0.8,12.35
1664210943,2022-09-26 09:49:02,32.25,527.52,16.3,0.78,12.67
1664211002,2022-09-26 09:50:02,32.88,528.77,16.33,0.78,12.69
1664211062,2022-09-26 09:51:02,33.44,535.02,17.28,0.73,12.68
1664211123,2022-09-26 09:52:02,33.75,536.89,15.35,0.82,12.57
1664211183,2022-09-26 09:53:02,33.88,540.02,14.96,0.84,12.39
1664211243,2022-09-26 09:54:03,34.0,548.77,16.42,0.79,13.32
1664211302,2022-09-26 09:55:02,33.56,551.89,16.65,0.77,13.35
1664211363,2022-09-26 09:56:02,33.56,551.89,17.85,0.7,12.47
1664211423,2022-09-26 09:57:03,34.06,548.14,16.16,0.81,13.15
1664211482,2022-09-26 09:58:02,34.19,553.77,15.75,0.83,13.11
1664211542,2022-09-26 09:59:02,34.5,557.52,16.6,0.81,13.42
1664211603,2022-09-26 10:00:02,35.06,557.52,15.54,0.85,13.19
1664211663,2022-09-26 10:01:03,35.0,552.52,15.88,0.83,13.17
1664211722,2022-09-26 10:02:02,34.94,553.77,15.89,0.83,13.18
1664211782,2022-09-26 10:03:02,35.12,557.52,17.12,0.77,13.19
1664211843,2022-09-26 10:04:02,35.5,567.52,17.41,0.76,13.22
1664211903,2022-09-26 10:05:02,35.06,569.39,15.16,0.88,13.31
1664211963,2022-09-26 10:06:03,34.94,575.02,17.98,0.7,12.59
1664212022,2022-09-26 10:07:02,35.19,579.39,16.56,0.84,13.86
1664212083,2022-09-26 10:08:02,35.19,591.27,16.71,0.85,14.14
1664212143,2022-09-26 10:09:02,34.75,607.52,16.7,0.85,14.17
1664212203,2022-09-26 10:10:03,34.81,588.77,15.99,0.88,14.11
1664212262,2022-09-26 10:11:02,35.0,593.14,15.97,0.89,14.2
1664212323,2022-09-26 10:12:02,35.12,595.02,16.92,0.85,14.31
1664212383,2022-09-26 10:13:02,35.19,599.39,17.2,0.83,14.23
1664212443,2022-09-26 10:14:03,35.25,606.27,15.84,0.91,14.44
1664212502,2022-09-26 10:15:02,35.56,607.52,16.34,0.89,14.54
1664212563,2022-09-26 10:16:02,36.06,609.39,18.15,0.72,13.08
1664212623,2022-09-26 10:17:02,36.44,605.64,15.3,0.93,14.24
1664212683,2022-09-26 10:18:02,36.0,612.52,17.16,0.85,14.58
1664212742,2022-09-26 10:19:02,36.5,615.02,16.73,0.88,14.8
1664212802,2022-09-26 10:20:02,37.31,615.64,16.64,0.9,15.22
1664212862,2022-09-26 10:21:02,37.56,620.02,15.69,0.94,14.75
1664212923,2022-09-26 10:22:02,37.25,626.27,17.05,0.87,14.79
1664212983,2022-09-26 10:23:02,37.56,626.27,15.11,0.97,14.64
1664213043,2022-09-26 10:24:03,37.69,644.39,15.51,0.97,14.98
1664213102,2022-09-26 10:25:02,37.62,642.52,15.79,0.97,15.28
1664213162,2022-09-26 10:26:02,38.12,640.02,18.2,0.72,13.07
1664213223,2022-09-26 10:27:02,38.31,645.64,16.89,0.89,15.18
1664213283,2022-09-26 10:28:02,38.69,646.89,15.08,1.0,15.09
1664213342,2022-09-26 10:29:02,38.94,650.02,16.45,0.94,15.52
1664213402,2022-09-26 10:30:02,39.25,658.77,16.4,0.95,15.59
1664213463,2022-09-26 10:31:02,39.75,649.39,15.49,0.99,15.37
