timestamp,time,temperature,irradiance,voltage,current,power,temperature smoothed,irradiance smoothed,voltage smoothed,current smoothed,power smoothed,IAM factor,pvwatts power,computed power
1666620003,2022-10-24 07:00:02,4.88,0.0,1.12,-0.0,0.0,4.86,0.0,1.16,0.0,0.0,0.0,0.0,0.0
1666620062,2022-10-24 07:01:02,4.88,0.0,1.16,-0.0,0.0,4.86,0.0,1.19,0.0,0.0,0.0,0.0,0.0
1666620122,2022-10-24 07:02:02,4.81,0.0,1.21,-0.0,0.0,4.85,0.0,1.21,0.0,0.0,0.0,0.0,0.0
1666620183,2022-10-24 07:03:02,4.88,0.0,1.26,-0.0,0.0,4.84,0.0,1.26,0.0,0.0,0.0,0.0,0.0
1666620243,2022-10-24 07:04:03,4.81,0.0,1.3,-0.0,0.0,4.82,0.0,1.31,0.0,0.0,0.0,0.0,0.0
1666620302,2022-10-24 07:05:02,4.81,0.0,1.36,0.0,0.0,4.81,0.0,1.37,0.0,0.0,0.0,0.0,0.0
1666620363,2022-10-24 07:06:02,4.81,0.0,1.42,0.0,0.0,4.79,0.0,1.44,0.0,0.0,0.0,0.0,0.0
1666620423,2022-10-24 07:07:02,4.75,0.0,1.5,0.0,0.0,4.77,0.0,1.53,0.0,0.0,0.0,0.0,0.0
1666620482,2022-10-24 07:08:02,4.75,0.0,1.61,0.0,0.0,4.76,0.0,1.61,0.0,0.0,0.0,0.0,0.0
1666620543,2022-10-24 07:09:02,4.75,0.0,1.74,0.0,0.0,4.75,0.0,1.69,0.0,0.0,0.0,0.0,0.0
1666620603,2022-10-24 07:10:02,4.75,0.0,1.78,0.0,0.0,4.76,-0.13,1.75,0.0,0.0,0.0,-0.0,-0.0
1666620662,2022-10-24 07:11:02,4.75,0.0,1.8,0.0,0.0,4.77,-0.13,1.8,0.0,0.0,0.0,-0.0,-0.0
1666620723,2022-10-24 07:12:02,4.81,-0.63,1.81,0.0,0.0,4.79,-0.13,1.89,0.0,0.0,0.0,-0.0,-0.0
1666620783,2022-10-24 07:13:02,4.81,0.0,1.87,0.0,0.0,4.8,-0.13,1.98,0.0,0.0,0.0,-0.0,-0.0
1666620842,2022-10-24 07:14:02,4.81,0.0,2.19,0.0,0.0,4.81,0.0,2.06,0.0,0.0,0.0,0.0,0.0
1666620903,2022-10-24 07:15:02,4.81,0.0,2.21,0.0,0.0,4.81,0.25,2.14,0.0,0.0,0.0,0.0,0.0
1666620963,2022-10-24 07:16:02,4.81,0.63,2.22,0.0,0.0,4.81,0.38,2.22,0.0,0.0,0.0,0.0,0.0
1666621023,2022-10-24 07:17:03,4.81,0.63,2.23,0.0,0.0,4.81,0.5,2.23,0.0,0.0,0.0,0.0,0.0
1666621082,2022-10-24 07:18:02,4.81,0.63,2.24,0.0,0.0,4.82,0.63,2.24,0.0,0.0,0.0,0.0,0.0
1666621143,2022-10-24 07:19:02,4.81,0.63,2.25,0.0,0.005,4.84,0.75,2.25,0.0,0.0,0.0,0.0,0.0
1666621203,2022-10-24 07:20:02,4.88,0.63,2.26,0.0,0.01,4.85,0.88,2.26,0.0,0.01,0.0,0.0,0.0
1666621263,2022-10-24 07:21:03,4.88,1.25,2.26,0.0,0.01,4.88,1.0,2.27,0.0,0.01,0.0,0.0,0.0
1666621322,2022-10-24 07:22:02,4.88,1.25,2.28,0.0,0.01,4.9,1.25,2.27,0.0,0.01,0.0,0.0,0.0
1666621382,2022-10-24 07:23:02,4.94,1.25,2.28,0.0,0.01,4.92,1.5,2.28,0.0,0.01,0.0,0.0,0.0
1666621443,2022-10-24 07:24:02,4.94,1.88,2.29,0.0,0.01,4.93,1.75,2.29,0.0,0.01,0.0,0.0,0.0
1666621503,2022-10-24 07:25:02,4.94,1.88,2.3,0.0,0.01,4.94,2.0,2.3,0.0,0.01,0.0,0.0,0.0
1666621562,2022-10-24 07:26:02,4.94,2.5,2.31,0.0,0.01,4.94,2.25,2.31,0.0,0.01,0.0,0.0,0.0
1666621623,2022-10-24 07:27:02,4.94,2.5,2.32,0.0,0.01,4.94,2.5,2.32,0.0,0.01,0.012371948819175606,0.0,0.0
1666621683,2022-10-24 07:28:03,4.94,2.5,2.32,0.0,0.01,4.94,2.75,2.32,0.0,0.01,0.029260210247017433,0.0,0.0
1666621742,2022-10-24 07:29:02,4.94,3.13,2.33,0.01,0.01,4.94,3.0,2.33,0.01,0.01,0.0454401529206429,0.0,0.0
