timestamp,time,temperature,irradiance,voltage,current,power
1670598003,2022-12-09 07:00:03,3.5,0.0,12.44,0.0,0.0
1670598063,2022-12-09 07:01:02,3.44,0.63,12.68,0.0,0.0
1670598123,2022-12-09 07:02:03,3.44,0.63,12.9,0.0,0.0
1670598183,2022-12-09 07:03:02,3.44,0.63,13.0,0.0,0.0
1670598243,2022-12-09 07:04:03,3.38,0.63,13.02,0.0,0.01
1670598302,2022-12-09 07:05:02,3.38,1.25,13.04,0.0,0.01
1670598363,2022-12-09 07:06:02,3.38,1.25,13.04,0.0,0.02
1670598423,2022-12-09 07:07:03,3.38,0.63,13.05,0.0,0.02
1670598483,2022-12-09 07:08:02,3.31,1.88,13.06,0.0,0.03
1670598543,2022-12-09 07:09:03,3.31,1.88,13.06,0.0,0.03
1670598603,2022-12-09 07:10:02,3.31,2.5,13.07,0.0,0.04
1670598663,2022-12-09 07:11:03,3.25,3.13,13.07,0.0,0.05
1670598723,2022-12-09 07:12:02,3.25,3.13,13.08,0.0,0.05
1670598783,2022-12-09 07:13:03,3.25,3.13,13.08,0.0,0.06
1670598843,2022-12-09 07:14:02,3.19,3.13,13.08,0.01,0.07
1670598903,2022-12-09 07:15:03,3.19,4.38,13.08,0.01,0.07
1670598963,2022-12-09 07:16:02,3.19,4.38,13.09,0.01,0.08
1670599023,2022-12-09 07:17:03,3.19,4.38,13.09,0.01,0.09
1670599082,2022-12-09 07:18:02,3.25,5.0,13.1,0.01,0.1
1670599143,2022-12-09 07:19:02,3.25,5.0,13.1,0.01,0.11
1670599202,2022-12-09 07:20:02,3.25,5.63,13.1,0.01,0.12
1670599263,2022-12-09 07:21:02,3.25,6.25,13.11,0.01,0.13
1670599322,2022-12-09 07:22:02,3.25,6.88,13.11,0.01,0.14
1670599383,2022-12-09 07:23:02,3.25,7.5,13.11,0.01,0.15
1670599442,2022-12-09 07:24:02,3.19,7.5,13.11,0.01,0.16
1670599503,2022-12-09 07:25:02,3.25,8.13,13.12,0.01,0.16
1670599562,2022-12-09 07:26:02,3.19,8.13,13.12,0.01,0.17
1670599623,2022-12-09 07:27:02,3.19,8.75,13.12,0.01,0.18
1670599682,2022-12-09 07:28:02,3.19,9.38,13.12,0.01,0.19
1670599743,2022-12-09 07:29:03,3.19,10.0,13.12,0.02,0.2
1670599803,2022-12-09 07:30:02,3.19,10.0,13.13,0.02,0.21
1670599863,2022-12-09 07:31:03,3.19,10.63,13.13,0.02,0.22
1670599923,2022-12-09 07:32:02,3.19,11.25,13.14,0.02,0.23
1670599983,2022-12-09 07:33:03,3.19,11.88,13.14,0.02,0.24
1670600043,2022-12-09 07:34:02,3.19,11.88,13.14,0.02,0.25
1670600102,2022-12-09 07:35:02,3.19,12.5,13.14,0.02,0.26
1670600163,2022-12-09 07:36:02,3.25,13.13,13.14,0.02,0.27
1670600222,2022-12-09 07:37:02,3.25,13.13,13.15,0.02,0.28
1670600283,2022-12-09 07:38:02,3.25,13.75,13.15,0.02,0.29
1670600342,2022-12-09 07:39:02,3.25,14.38,13.16,0.02,0.3
1670600403,2022-12-09 07:40:02,3.25,15.0,13.16,0.02,0.32
