timestamp,time,temperature,irradiance,voltage,current,power
1665410403,2022-10-10 07:00:02,14.5,0.0,1.4,0.0,0.0
1665410463,2022-10-10 07:01:02,14.5,0.0,1.47,0.0,0.0
1665410523,2022-10-10 07:02:03,14.5,0.0,1.55,0.0,0.0
1665410582,2022-10-10 07:03:02,14.5,0.0,1.64,0.0,0.0
1665410643,2022-10-10 07:04:02,14.56,0.0,1.76,0.0,0.0
1665410703,2022-10-10 07:05:02,14.56,0.0,1.74,0.0,0.0
1665410763,2022-10-10 07:06:03,14.5,0.0,1.76,0.0,0.0
1665410822,2022-10-10 07:07:02,14.56,0.0,1.78,0.0,0.0
1665410883,2022-10-10 07:08:02,14.56,0.0,1.83,0.0,0.0
1665410943,2022-10-10 07:09:02,14.56,0.0,1.91,0.0,0.0
1665411003,2022-10-10 07:10:03,14.56,0.0,2.2,0.0,0.0
1665411062,2022-10-10 07:11:02,14.56,0.0,2.2,0.0,0.0
1665411123,2022-10-10 07:12:02,14.56,0.0,2.21,0.0,0.0
1665411183,2022-10-10 07:13:02,14.56,0.0,2.22,0.0,0.0
1665411242,2022-10-10 07:14:02,14.56,0.0,2.23,0.0,0.0
1665411302,2022-10-10 07:15:02,14.56,0.63,2.24,0.0,0.01
1665411363,2022-10-10 07:16:02,14.56,0.0,2.25,0.0,0.01
1665411423,2022-10-10 07:17:02,14.56,0.63,2.26,0.0,0.01
1665411482,2022-10-10 07:18:02,14.56,1.25,2.27,0.0,0.01
1665411542,2022-10-10 07:19:02,14.62,1.25,2.28,0.0,0.01
1665411603,2022-10-10 07:20:02,14.62,1.25,2.28,0.0,0.01
1665411663,2022-10-10 07:21:02,14.62,1.25,2.29,0.0,0.01
1665411722,2022-10-10 07:22:02,14.62,1.88,2.3,0.0,0.01
1665411782,2022-10-10 07:23:02,14.56,1.88,2.31,0.0,0.01
1665411843,2022-10-10 07:24:02,14.56,2.5,2.32,0.01,0.01
1665411903,2022-10-10 07:25:02,14.56,2.5,2.33,0.01,0.01
1665411963,2022-10-10 07:26:03,14.56,3.13,2.34,0.01,0.01
1665412022,2022-10-10 07:27:02,14.62,3.13,2.34,0.01,0.01
1665412083,2022-10-10 07:28:02,14.62,3.13,2.35,0.01,0.02
1665412143,2022-10-10 07:29:02,14.62,3.75,2.36,0.01,0.02
1665412203,2022-10-10 07:30:03,14.62,3.75,2.36,0.01,0.02
1665412262,2022-10-10 07:31:02,14.62,3.75,2.36,0.01,0.02
1665412323,2022-10-10 07:32:02,14.62,4.38,2.36,0.01,0.02
1665412383,2022-10-10 07:33:02,14.62,3.75,2.36,0.01,0.02
1665412443,2022-10-10 07:34:03,14.62,3.75,2.35,0.01,0.02
1665412502,2022-10-10 07:35:02,14.69,3.13,2.35,0.01,0.02
1665412563,2022-10-10 07:36:02,14.69,3.75,2.36,0.01,0.02
1665412623,2022-10-10 07:37:02,14.69,4.38,2.84,0.01,0.03
1665412682,2022-10-10 07:38:02,14.69,5.63,2.86,0.01,0.03
1665412742,2022-10-10 07:39:02,14.69,5.63,2.86,0.01,0.03
1665412803,2022-10-10 07:40:02,14.75,6.88,2.88,0.01,0.03
1665412863,2022-10-10 07:41:03,14.75,6.88,2.89,0.01,0.04
1665412922,2022-10-10 07:42:02,14.81,7.5,2.9,0.01,0.04
1665412983,2022-10-10 07:43:02,14.81,7.5,2.9,0.01,0.04
1665413043,2022-10-10 07:44:02,14.81,8.13,2.88,0.01,0.04
1665413103,2022-10-10 07:45:03,14.81,8.75,2.94,0.01,0.04
1665413162,2022-10-10 07:46:02,14.81,9.38,2.92,0.02,0.05
1665413223,2022-10-10 07:47:02,14.88,10.0,3.03,0.02,0.05
1665413283,2022-10-10 07:48:02,14.88,10.0,3.14,0.02,0.05
1665413343,2022-10-10 07:49:03,14.88,10.0,3.14,0.02,0.05
1665413402,2022-10-10 07:50:02,14.88,10.63,3.21,0.02,0.06
1665413463,2022-10-10 07:51:02,14.94,10.63,3.38,0.02,0.06
1665413523,2022-10-10 07:52:02,14.94,10.63,3.38,0.02,0.06
1665413582,2022-10-10 07:53:02,14.94,10.63,3.18,0.02,0.06
1665413642,2022-10-10 07:54:02,14.94,11.25,3.5,0.02,0.07
1665413703,2022-10-10 07:55:02,14.94,11.88,3.48,0.02,0.07
1665413763,2022-10-10 07:56:02,14.88,12.5,3.61,0.02,0.08
1665413823,2022-10-10 07:57:03,14.88,13.13,3.55,0.02,0.08
1665413882,2022-10-10 07:58:02,14.94,13.13,3.84,0.02,0.09
1665413943,2022-10-10 07:59:02,15.0,14.38,4.34,0.02,0.1
1665414003,2022-10-10 08:00:02,15.0,14.38,4.99,0.02,0.11
1665414063,2022-10-10 08:01:03,15.06,14.38,5.28,0.02,0.12
1665414122,2022-10-10 08:02:02,15.12,15.0,6.15,0.02,0.15
1665414183,2022-10-10 08:03:02,15.12,15.63,6.06,0.03,0.15
1665414243,2022-10-10 08:04:02,15.19,16.25,7.12,0.03,0.18
1665414302,2022-10-10 08:05:02,15.19,16.25,7.92,0.03,0.21
