timestamp,time,temperature,irradiance,voltage,current,power
1665583203,2022-10-12 07:00:02,13.5,0.0,1.31,0.0,0.0
1665583263,2022-10-12 07:01:03,13.5,0.0,1.36,0.0,0.0
1665583322,2022-10-12 07:02:02,13.5,0.0,1.41,0.0,0.0
1665583383,2022-10-12 07:03:02,13.5,0.0,1.48,0.0,0.0
1665583443,2022-10-12 07:04:02,13.5,0.0,1.56,0.0,0.0
1665583503,2022-10-12 07:05:02,13.5,0.0,1.67,0.0,0.0
1665583562,2022-10-12 07:06:02,13.5,0.0,1.73,0.0,0.0
1665583622,2022-10-12 07:07:02,13.5,0.0,1.75,0.0,0.0
1665583683,2022-10-12 07:08:02,13.5,0.0,1.77,0.0,0.0
1665583743,2022-10-12 07:09:02,13.44,0.0,1.78,0.0,0.0
1665583802,2022-10-12 07:10:02,13.44,0.0,1.81,0.0,0.0
1665583862,2022-10-12 07:11:02,13.44,-0.63,1.88,0.0,0.0
1665583923,2022-10-12 07:12:02,13.5,0.0,2.18,0.0,0.0
1665583983,2022-10-12 07:13:03,13.44,0.0,2.2,0.0,0.0
1665584042,2022-10-12 07:14:02,13.44,0.0,2.2,0.0,0.0
1665584103,2022-10-12 07:15:02,13.44,0.0,2.21,0.0,0.0
1665584163,2022-10-12 07:16:02,13.44,0.0,2.22,0.0,0.0
1665584222,2022-10-12 07:17:02,13.44,0.0,2.23,0.0,0.0
1665584283,2022-10-12 07:18:02,13.38,0.0,2.24,0.0,0.0
1665584343,2022-10-12 07:19:02,13.38,0.63,2.24,0.0,0.01
1665584403,2022-10-12 07:20:03,13.38,0.63,2.26,0.0,0.01
1665584462,2022-10-12 07:21:02,13.38,0.63,2.26,0.0,0.01
1665584522,2022-10-12 07:22:02,13.38,0.63,2.27,0.0,0.01
1665584583,2022-10-12 07:23:02,13.38,1.25,2.28,0.0,0.01
1665584643,2022-10-12 07:24:02,13.38,1.25,2.29,0.0,0.01
1665584702,2022-10-12 07:25:02,13.38,1.25,2.3,0.0,0.01
1665584762,2022-10-12 07:26:02,13.38,1.25,2.3,0.0,0.01
1665584823,2022-10-12 07:27:02,13.38,1.88,2.31,0.0,0.01
1665584883,2022-10-12 07:28:02,13.38,1.88,2.32,0.0,0.01
1665584943,2022-10-12 07:29:02,13.38,2.5,2.32,0.01,0.01
1665585003,2022-10-12 07:30:03,13.38,1.88,2.33,0.01,0.01
1665585063,2022-10-12 07:31:02,13.38,2.5,2.33,0.01,0.01
1665585123,2022-10-12 07:32:02,13.38,1.88,2.34,0.01,0.01
1665585183,2022-10-12 07:33:03,13.31,2.5,2.34,0.01,0.01
1665585243,2022-10-12 07:34:02,13.31,2.5,2.35,0.01,0.02
1665585303,2022-10-12 07:35:02,13.31,3.13,2.36,0.01,0.02
1665585363,2022-10-12 07:36:03,13.38,3.13,2.36,0.01,0.02
1665585423,2022-10-12 07:37:02,13.38,3.75,2.36,0.01,0.02
1665585483,2022-10-12 07:38:02,13.38,3.75,2.37,0.01,0.02
1665585543,2022-10-12 07:39:03,13.38,3.75,2.37,0.01,0.02
1665585602,2022-10-12 07:40:02,13.38,4.38,2.85,0.01,0.03
1665585663,2022-10-12 07:41:02,13.44,4.38,2.86,0.01,0.03
1665585723,2022-10-12 07:42:02,13.44,5.0,2.86,0.01,0.03
1665585782,2022-10-12 07:43:02,13.44,5.0,2.91,0.01,0.03
